userID,type,reward,amount
1,free,Mk 2 Neuro-Saav Electrobinoculars,1
2,free,Mk 1 BAW Armor Mod,1
3,free,Mk 3 BAW Armor Mod,1
4,free,Credits,700
1,free,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
2,free,Mk 2 Chiewab Hypo Syringe,1
3,free,Mk 2 BlasTech Weapon Mod,1
4,free,Credits,500
1,free,Mk 1 Nubian Security Scanner,1
4,free,Mk 2 Loronar Power Cell,1
4,paid,T2 Training Droid,5
4,paid,Mk 2 BAW Armor Mod Prototype,1
4,paid,Mk 2 Fabritech Data Pad,1
4,paid,Ewok Elder,1
4,paid,Mk 1 TaggeCo Holo Lens,1
4,paid,Clone Wars Chewbacca,1
4,paid,Mk 2 BioTech Implant,1
4,paid,Mk 1 Arakyd Droid Caller,1
4,paid,Mk 2 Nubian Design Tech,1
4,paid,Mk 2 BioTech Implant,1
4,paid,Luminara Unduli,1
4,paid,T3 Training Droid,2
4,paid,Mk 1 CEC Fusion Furnace,1
4,paid,Mk 4 BioTech Implant Prototype,1
4,paid,Mk 2 BlasTech Weapon Mod,1
4,paid,Mk 1 Loronar Power Cell,1
4,paid,Mk 3 Loronar Power Cell,1
4,paid,Mk 1 Chiewab Hypo Syringe,1
4,paid,T2 Training Droid,10
4,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
4,paid,Mk 1 Merr-Sonn Thermal Detonator,1
4,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
4,paid,Mk 2 Nubian Security Scanner,1
4,paid,Mk 2 Fabritech Data Pad,1
4,paid,Mk 1 Sienar Holo Projector,1
4,paid,Mk 2 Nubian Security Scanner Prototype,1
4,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
4,paid,Royal Guard character,1
4,paid,Mk 2 BAW Armor Mod Prototype,1
4,paid,Mk 1 Chiewab Hypo Syringe,1
4,paid,Teebo,1
4,paid,Mk 2 BAW Armor Mod,1
4,paid,Mk 2 BioTech Implant,1
4,paid,Mk 4 Loronar Power Cell,1
4,paid,Mk 5 Neuro-Saav Electrobinoculars,1
4,paid,Mk 1 Merr-Sonn Shield Generator,1
4,paid,Mk 1 Merr-Sonn Shield Generator,1
4,paid,T2 Training Droid,10
4,paid,T1 Training Droid,5
4,paid,Jedi Consular,1
4,paid,Mk 2 Loronar Power Cell,1
4,paid,Teebo,1
4,paid,Mk 2 Nubian Design Tech,1
4,paid,Mk 5 BAW Armor Mod,1
4,paid,Mk 1 Arakyd Droid Caller,1
4,paid,Mk 4 Chiewab Hypo Syringe Prototype,1
4,paid,Mace Windu,1
4,paid,Mk 1 Chiewab Hypo Syringe,1
4,paid,Credits,700
4,paid,Mk 2 Fabritech Data Pad,1
4,paid,Mk 2 BAW Armor Mod Prototype,1
