userID,type,reward,amount
2,free,Mk 5 Loronar Power Cell,1
1,free,IG-100 MagnaGuard,1
3,free,Mk 1 TaggeCo Holo Lens,1
4,free,Mk 2 Neuro-Saav Electrobinoculars,1
4,paid,Mk 1 BioTech Implant,1
4,paid,Mk 2 BioTech Implant,1
4,paid,Barriss Offee,1
4,paid,Mk 1 A/KT Stun Gun,1
4,paid,Credits,1000
4,paid,Mk 4 BlasTech Weapon Mod,1
4,paid,T1 Training Droid,5
4,paid,Mk 2 Loronar Power Cell,1
4,paid,Mk 1 Merr-Sonn Shield Generator,1
4,paid,Mk 1 Nubian Security Scanner,1
4,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
4,paid,T1 Training Droid,10
4,paid,Credits,300
4,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
4,paid,Mk 3 BAW Armor Mod,1
4,paid,Mk 2 Nubian Security Scanner Prototype,1
4,paid,Mk 1 BlasTech Weapon Mod,1
4,paid,Mk 3 TaggeCo Holo Lens Prototype,1
4,paid,Mk 2 CEC Fusion Furnace,1
4,paid,Credits,1000
4,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
4,paid,Count Dooku,1
4,free,Mk 2 Arakyd Droid Caller,1
4,paid,Mk 1 Neuro-Saav Electrobinoculars,1
4,paid,Mk 1 CEC Fusion Furnace,1
4,paid,Jedi Consular bonus shards,1
4,paid,Mk 2 Loronar Power Cell,1
2,free,T1 Training Droid,10
1,free,Mk 1 TaggeCo Holo Lens,1
3,free,IG-86 Sentinel Droid,1
1,free,Mk 1 BAW Armor Mod,1
1,paid,Mk 1 A/KT Stun Gun,1
1,paid,Mk 1 Arakyd Droid Caller,1
1,paid,Mk 2 Nubian Security Scanner Prototype,1
1,paid,Mk 1 A/KT Stun Gun,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars,1
1,paid,Ewok Elder,1
1,paid,Mk 3 Fabritech Data Pad,1
1,paid,T3 Training Droid,2
1,paid,Mk 1 Fabritech Data Pad,1
1,paid,Mk 1 BioTech Implant,1
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Mk 3 TaggeCo Holo Lens Prototype,1
1,paid,Jedi Knight Guardian,1
1,paid,Mk 1 BAW Armor Mod,1
1,paid,Mk 2 Nubian Security Scanner,1
1,paid,Mk 1 Neuro-Saav Electrobinoculars,1
1,paid,Mk 2 BAW Armor Mod Prototype,1
1,paid,Ewok Scout bonus shards,1
1,paid,Mk 1 Arakyd Droid Caller,1
1,paid,Mk 2 BAW Armor Mod,1
1,paid,T3 Training Droid,1
1,paid,Mk 2 BioTech Implant,1
1,paid,Mk 1 BioTech Implant,1
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,Hoth Rebel Scout,1
1,paid,Mk 2 BAW Armor Mod,1
1,paid,Mk 1 BlasTech Weapon Mod,1
1,paid,Jawa,1
1,paid,Clone Wars Chewbacca,1
1,paid,Mk 1 Nubian Security Scanner,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
1,paid,Mk 1 Loronar Power Cell ,1
1,paid,Mk 1 Chiewab Hypo Syringe,1
1,paid,Mk 1 Fabritech Data Pad,1
1,paid,Mk 1 A/KT Stun Gun,1
1,paid,T1 Training Droid,10
1,paid,Mk 1 Arakyd Droid Caller,1
1,paid,Mk 2 Nubian Security Scanner Prototype,1
1,paid,Mk 5 BioTech Implant,1
1,paid,Mk 4 BioTech Implant,1
1,paid,Mk 1 Neuro-Saav Electrobinoculars,1
1,paid,Mk 1 Merr-Sonn Shield Generator,1
1,paid,Mk 3 CEC Fusion Furnace,1
1,paid,Credits,1000
1,paid,Mk 1 TaggeCo Holo Lens,1
1,paid,T3 Training Droid,2
1,paid,Mk 2 BioTech Implant,1
1,paid,Mk 4 Loronar Power Cell Prototype,1
1,paid,Ewok Elder,1
1,paid,Mk 1 Chiewab Hypo Syringe,1
1,paid,Mk 6 TaggeCo Holo Lens Prototype Salvage,1
1,paid,Mk 4 Chiewab Hypo Syringe,1
1,paid,Mk 1 Nubian Security Scanner,1
1,paid,Mk 1 TaggeCo Holo Lens,1
1,paid,Mk 2 BioTech Implant,1
