userID,type,reward,amount
3,free,IG-100 MagnaGuard,1
2,free,Mk 2 Nubian Security Scanner,1
1,free,T2 Training Droid,10
3,free,Mk 1 BlasTech Weapon Mod,1
2,free,Mk 1 Nubian Security Scanner,1
1,free,Mk 2 BAW Armor Mod,1
2,free,Mk 3 Nubian Security Scanner,1
1,free,Mk 1 Nubian Security Scanner,1
2,free,Mk 1 BlasTech Weapon Mod,1
1,free,Mk 2 BAW Armor Mod,1
2,paid,Credits,1000
2,paid,Mk 4 Chiewab Hypo Syringe,1
1,paid,Mk 1 Chiewab Hypo Syringe Prototype,1
1,paid,Mk 2 Nubian Security Scanner,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars,1
1,paid,Biggs Darklighter character,1
1,paid,Ewok Elder,1
1,paid,Mk 2 Nubian Security Scanner Prototype,1
1,paid,Mk 1 A/KT Stun Gun,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars,1
1,paid,Credits,300
1,paid,Mk 4 Nubian Design Tech,1
1,paid,Mk 4 Chiewab Hypo Syringe Prototype Salvage,1
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,Mk 5 TaggeCo Holo Lens,1
1,paid,"CT-5555 ""Fives""",1
1,paid,Mk 2 A/KT Stun Gun,1
1,paid,Mk 6 Loronar Power Cell,1
1,paid,Old Daka character,1
1,paid,Talia character,1
1,paid,Mk 1 Arakyd Droid Calle,1
1,paid,Credits,700
1,paid,Jawa,1
1,paid,T1 Training Droid,5
1,paid,Credits,1000
1,paid,Clone Sergeant - Phase I,1
1,paid,Credits,700
1,paid,T1 Training Droid,5
1,paid,Mk 1 Nubian Security Scanner,1
1,paid,Mk 1 SoroSuub Keypad,1
1,paid,Ahsoka Tano,1
2,paid,Mk 1 Chiewab Hypo Syringe,1
2,paid,Mk 1 BlasTech Weapon Mod,1
2,paid,Mk 4 BioTech Implant Prototype,1
2,paid,Mk 2 Loronar Power Cell,1
2,paid,Credits,500
2,paid,Mk 1 Nubian Security Scanner,1
2,paid,Mk 3 CEC Fuion Furnace,1
2,paid,Mk 1 TaggeCo Holo Lens,1
2,paid,Mk 1 Loronar Power Cell,1
2,paid,Mk 2 BlasTech Weapon Mod,1
2,paid,Mk 1 Neuro-Saav Electrobinoculars,1
3,free,T1 Training Droid,10
3,paid,Credits,300
3,paid,Mk 2 BAW Armor Mod Prototype,1
3,paid,Snowtrooper character,1
3,paid,Credits,700
3,paid,Mk 1 Fabritech Data Pad,1
3,paid,Mk 1 Fabritech Data Pad,1
3,paid,Mk 1 Chiewab Hypo Syringe,1
3,paid,Mk 1 Sienar Holo Projector,1
3,paid,Mk 1 Zaltin Bacta Gel Prototype,1
3,paid,Mk 2 BAW Armor Mod,1
3,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
3,paid,Credits,1000
3,paid,Mk 5 BlasTech Weapon Mod Prototype,1
3,paid,Mk 1 Merr-Sonn Shield Generator,1
3,paid,Mk 2 Nubian Design Tech,1
3,paid,T3 Training Droid,2
3,paid,T1 Training Droid,10
3,paid,Mk 7 BlasTech Weapon Mod,1
3,paid,Mk 1 Chiewab Hypo Syringe,1
3,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
3,paid,T1 Training Droid,10
3,paid,Mk 2 Nubian Security Scanner Prototype,1
3,paid,Mk 1 BioTech Implant,1
3,paid,Mk 1 Merr-Sonn Thermal Detonator,1
3,paid,Mk 2 Nubian Security Scanner Prototype,1
3,paid,Credits,700
3,paid,Mk 2 Nubian Design Tech,1
3,paid,Mk 2 BioTech Implant,1
3,paid,Credits,700
3,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
3,paid,Mk 3 Chiewab Hypo Syringe Prototype,1
3,paid,Mk 2 Loronar Power Cell,1
3,free,Mk 2 BlasTech Weapon Mod,1
2,free,Mk 1 Nubian Security Scanner,1
