userID,type,reward,amount
1,free,URoRRuR'R'R,1
2,free,Barriss Offee,1
3,free,Mk 2 Loronar Power Cell,1
3,free,Mk 3 Merr-Sonn Shield Geneator,1
1,free,Mk 2 BAW Armor Mod Prototype,1
1,free,Credits,300
1,free,Mk 3 Merr-Sonn Shield Geneator,1
1,free,Mk 2 CEC Fusion Furnace,1
2,free,T2 Training Droid,5
2,free,Mk 3 Nubian Security Scanner,1
1,free,Mk 2 SoroSuub Keypad,1
1,free,Mk 1 Arakyd Droid Caller,1
1,free,Mk 1 Loronar Power Cell,1
1,free,Mk 2 BAW Armor Mod Prototype,1
1,free,Mk 1 Neuro-Saav Electrobinoculars,1
1,free,Mk 1 Nubian Security Scanner,1
1,free,Mk 1 Chiewab Hypo Syringe Prototype,1
1,free,Credits,500
1,free,Snowtrooper character,1
1,free,Mk 2 Zaltin Bacta Gel,1
1,free,Mk 1 Fabritech Data Pad,1
1,free,Clone Sergeant - Phase 1 character,1
1,free,Mk 5 Merr-Sonn Shield Generator,1
1,free,Mk 1 Chiewab Hypo Syringe,1
1,free,T3 Training Droid,1
1,free,T3 Training Droid,1
1,paid,Credits,1000
1,paid,Mk 2 BAW Armor Mod,1
1,paid,Barriss Offee,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars,1
1,paid,Mk 2 BioTech Implant,1
1,paid,Mk 1 Nubian Security Scanner,1
1,paid,Mk 2 CEC Fusion Furnace,1
1,paid,Mk 2 BAW Armor Mod Prototype,1
1,paid,Mk 1 A/KT Stun Gun,1
1,paid,Mk 2 Nubian Design Tech,1
1,paid,Mk 1 BioTech Implant,1
1,paid,Mk 2 Sienar Holo Projector,1
1,paid,Mk 2 Nubian Design Tech,1
1,paid,Credits,1000
1,paid,Mk 1 TaggeCo Holo Lens,1
1,paid,General Veers,1
1,paid,Jedi Consular,1
