userID,type,reward,amount
1,free,Credits,700
2,free,Mk 2 BAW Armor Mod,1
3,free,Mk 1 TaggeCo Holo Lens,1
1,free,Mk 1 Merr-Sonn Shield Generator,1
2,free,Mk 1 CEC Fusion Furnace,1
3,free,Mk 2 Loronar Power Cell,1
2,free,Mk 1 Merr-Sonn Shield Generator,1
2,free,Mk 2 Nubian Security Scanner Prototype,1
1,free,Mk 3 Nubian Security Scanner,1
2,free,Mk 2 Fabritech Data Pad,1
1,free,Mk 1 A/KT Stun Gun,1
3,free,Mk 5 TaggeCo Holo Lens Prototype Salvage,1
3,free,IG-86 Sentinel Droid character,1
1,free,Credits,300
3,paid,Mk 1 Loronar Power Cell,1
3,paid,Mk 2 BAW Armor Mod Prototype,1
3,paid,Royal Guard,1
3,paid,Mk 4 BlasTech Weapon Mod Prototype,1
3,paid,Credits,300
3,paid,Mk 2 Neuro-Saav Electrobinoculars,1
3,paid,Mk 2 BioTech Implant,1
3,paid,Mk 3 BlasTech Weapon Mod,1
3,paid,Mk 2 BioTech Implant,1
3,paid,Mk 1 BioTech Implant,1
3,paid,Mk 4 BioTech Implant Prototype,1
3,paid,Mk 3 BAW Armor Mod,1
3,paid,Mk 2 BAW Armor Mod Prototype,1
3,paid,Jedi Knight Guardian,1
3,paid,Mk 4 BlasTech Weapon Mod Prototype,1
3,paid,Mk 3 Nubian Security Scanner,1
3,paid,T3 Training Droid,1
1,paid,Mk 1 Loronar Power Cell,1
1,paid,Mk 2 Nubian Design Tech,1
1,paid,Mk 1 Loronar Power Cell,1
1,paid,Mk 2 CEC Fusion Furnace,1
1,paid,Mk 1 BlasTech Weapon Mod,1
1,paid,Mk 1 A/KT Stun Gun,1
1,paid,Mk 7 BlasTech WeaponMod Prototype,1
1,paid,Mk 1 A/KT Stun Gun,1
1,paid,Mk 2 Nubian Security Scanner,1
1,paid,Mk 4 BioTech Implant Prototype,1
1,paid,Mk 5 BAW Armor Mod,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
1,paid,MK 1 A/KT Stun Gun,1
1,paid,MK 1 BioTech Implant,1
1,paid,Mk 1 Loronar Power Cell,1
1,paid,Mk 2 Neuro-Saav Electrobinoculars Prototype,1
1,paid,Mk 1 CEC Fusion Furnace,1
1,paid,Mk 1 Nubian Security Scanner,1
1,paid,Mk 1 Nubian Security Scanner,1
1,paid,Mk 1 Merr-Sonn Shield Generator,1
1,paid,Mk 4 BlasTech Weapon Mod,1
1,paid,Mk 3 Chiewab Hypo Syringe,1
1,paid,Luminara Unduli,1
1,paid,Mk 2 BlasTech Weapon Mod,1
1,paid,Mk 2 TaggeCo Holo Lens,1
1,paid,Mk 2 Chiewab Hypo Syringe,1
1,paid,Mk 2 Nubian Security Scanner,1
2,paid,Mk 2 CEC Fusion Furnace,1
2,paid,T3 Training Droid,1
2,paid,Mk 1 Neeuro-Saav Electrobinoulars,1
2,paid,Credits,1000
2,paid,T3 Training Droid,2
2,paid,Mk 1 TaggeCo Holo Lens,1
2,paid,Mk 1 SoroSuub Keypad,1
2,paid,Mk 2 Loronar Power Cell,1
2,paid,Dathcha,1
