battleID,userID,battle,n_sims
1,2,Cantina 1-F,8
2,2,Dark Side 1-A (Hard),5
3,2,Light Side 2-E (Hard),3
4,1,Fleet 1-E (Hard),5
5,3,Cantina 1-F,0
6,3,Cantina 1-F,0
7,3,Cantina 1-F,0
8,3,Cantina 1-F,0
9,3,Cantina 1-F,0
10,3,Cantina 1-F,0
11,3,Cantina 1-F,0
12,3,Dark Side 1-A (Hard),0
13,3,Dark Side 1-A (Hard),0
14,3,Dark Side 1-A (Hard),0
15,3,Dark Side 1-A (Hard),0
16,3,Dark Side 1-A (Hard),0
17,3,Light Side 2-E (Hard),0
18,3,Light Side 2-E (Hard),0
19,3,Light Side 2-E (Hard),0
20,1,Dark Side 1-A (Hard),5
21,1,Light Side 2-E (Hard),3
22,1,Cantina 1-F,8
23,2,Cantina 1-F,13
24,2,Dark Side 1-B (Hard),5
25,3,Cantina 2-B,0
26,3,Cantina 2-B,0
27,3,Cantina 2-B,0
28,3,Cantina 2-B,0
29,3,Cantina 2-B,0
30,3,Cantina 2-B,0
31,1,Cantina 2-B,9
32,1,Light Side 3-E (Hard),5
33,1,Light Side 5-E (Hard),5
34,1,Dark Side 3-E (Hard),5
35,1,Fleet 1-A (Hard),5
36,1,Fleet 1-C (Hard),5
37,2,Cantina 1-F,5
38,2,Light Side 2-A (Hard),5
