battleID,userID,battle,n_sims
1,3,Cantina 8-D,6
2,3,Light Side 1-D (Hard),5
3,3,Fleet 3-D (Hard),3
4,3,Dark Side 6-D (Hard),5
5,3,Fleet 3-B (Hard),3
6,3,Light Side 9-D (Hard),1
7,1,Cantina 7-F,7
8,1,Dark Side 8-A (Hard),4
9,1,Fleet 3-D (Hard),3
10,1,Fleet 3-B (Hard),3
11,1,Dark Side 9-E (Normal),9
12,1,Dark Side 9-E (Normal),8
13,1,Fleet 3-B (Hard),2
14,1,Cantina 7-F,18
15,1,Dark Side 8-D (Hard),5
16,1,Fleet 1-B (Hard),5
17,1,Dark Side 8-A (Hard),1
18,1,Fleet 3-D (Hard),2
19,3,Cantina 8-D,12
20,3,Light Side 6-B (Hard),5
21,3,Fleet 4-B (Hard),5
22,3,Dark Side 6-D (Hard),2
23,3,Fleet 3-D (Hard),1
