battleID,userID,battle,n_sims
1,2,Cantina 2-F,14
2,2,Light Side 5-D (Hard),2
3,2,Dark Side 5-B (Hard),5
4,2,Light Side 6-A (Normal),7
5,2,Fleet 1-C (Hard),5
6,2,Fleet 2-D (Hard),3
7,3,Cantina 4-B,11
8,3,Dark Side 6-D (Hard),1
9,3,Light Side 5-D (Hard),2
10,3,Dark Side 5-B (Hard),5
11,3,Dark Side 6-J (Normal),6
12,3,Fleet 1-C (Hard),5
13,3,Fleet 2-D (Hard),3
14,4,Cantina 4-B,10
15,4,Dark Side 6-D (Hard),5
16,4,Light Side 5-D (Hard),2
17,4,Fleet 1-C (Hard),5
18,4,Fleet 2-D (Hard),3
19,1,Cantina 7-A,7
20,1,Dark Side 5-B (Hard),5
21,1,Light Side 8-A (Hard),5
22,1,Fleet 2-B (Hard),5
23,1,Fleet 2-D (Hard),2
