battleID,userID,battle,n_sims
1,3,Cantina 2-B,0
2,3,Cantina 2-B,0
3,3,Cantina 2-B,0
4,3,Cantina 2-B,0
5,3,Cantina 2-B,0
6,2,Dark Side 1-A (Hard),0
7,2,Dark Side 1-A (Hard),0
8,2,Dark Side 1-A (Hard),0
9,3,Dark Side 1-A (Hard),0
10,3,Dark Side 1-A (Hard),0
11,2,Light Side 2-E (Hard),0
12,2,Light Side 2-E (Hard),0
13,2,Light Side 2-E (Hard),0
14,1,Fleet 2-D (Hard),5
15,3,Light Side 2-E (Hard),0
16,3,Light Side 2-E (Hard),0
17,3,Light Side 2-E (Hard),0
18,1,Dark Side 1-A (Hard),5
19,2,Cantina 2-B,0
20,2,Cantina 2-B,0
21,2,Cantina 2-B,0
22,2,Cantina 2-B,0
23,3,Dark Side 1-A (Hard),0
24,2,Dark Side 1-A (Hard),0
25,2,Dark Side 1-A (Hard),0
26,2,Light Side 2-E (Hard),0
27,2,Light Side 2-E (Hard),0
28,1,Cantina 1-F,6
29,1,Light Side 7-F (Normal),4
30,1,Light Side 7-D (Hard),5
31,1,Cantina 1-F,12
32,1,Fleet 2-B (Hard),5
33,1,Dark Side 8-A (Normal),4
34,1,Cantina 1-F,15
35,1,Cantina 1-F,15
36,1,Light Side 6-G (Normal),6
37,1,Fleet 2-C (Normal),0
38,1,Fleet 1-C (Hard),4
39,1,Light Side 7-F (Normal),7
