battleID,userID,battle,n_sims
1,4,Fleet 1-C (Hard),5
2,4,Fleet 2-E (Normal),5
3,3,Fleet 2-D (Hard),5
4,2,Fleet 2-B (Hard),5
5,1,Fleet 2-D (Hard),5
6,3,Cantina 3-F,17
7,3,Light Side 3-C (Hard),5
8,3,Dark Side 5-B (Hard),3
9,4,Cantina 1-F,20
10,4,Cantina 1-F,18
11,4,Dark Side 1-A (Hard),5
12,4,Light Side 3-C (Hard),2
13,1,Cantina 3-F,17
14,1,Dark Side 1-A (Hard),5
15,1,Light Side 3-C (Hard),5
16,2,Cantina 4-B,18
17,2,Dark Side 1-A (Hard),5
18,2,Light Side 3-C (Hard),5
19,2,Fleet 1-C (Hard),2
20,2,Cantina 4-B,7
21,2,Dark Side 5-B (Hard),5
22,2,Light Side 5-D (Hard),4
23,2,Fleet 2-D (Hard),1
24,1,Dark Side 5-B (Hard),5
25,1,Light Side 5-D (Hard),5
26,1,Fleet 2-B (Hard),5
27,1,Cantina 4-B,10
28,3,Cantina 3-F,7
29,3,Light Side 5-D (Hard),5
30,3,Fleet 2-B (Hard),5
31,3,Dark Side 6-D (Hard),5
32,1,Dark Side 6-D (Hard),5
33,1,Fleet 1-C (Hard),5
34,4,Cantina 1-F,7
35,4,Light Side 3-C (Hard),3
36,2,Cantina 4-B,7
37,2,Fleet 2-D (Hard),3
38,2,Light Side 5-D (Hard),1
39,2,Dark Side 6-D (Hard),5
40,2,Light Side 6-A (Normal),3
41,2,Dark Side 6-G (Normal),7
42,2,Fleet 1-C (Hard),3
43,4,Dark Side 5-B (Hard),5
44,4,Light Side 5-D (Hard),4
