battleID,userID,battle,n_sims
1,3,Dark Side 1-A (Hard),5
2,2,Cantina 2-B,3
3,2,Dark Side 1-A (Hard),5
4,2,Light Side 5-D (Hard),3
5,1,Cantina 2-B,8
6,1,Fleet 2-D (Hard),5
7,1,Dark Side 1-A (Hard),5
8,1,Light Side 5-D (Hard),4
9,2,Cantina 2-B,8
10,2,Dark Side 3-I (Normal),3
11,2,Dark Side 3-I (Normal),2
12,2,Dark Side 3-I (Normal),1
13,2,Dark Side 3-G (Normal),2
14,2,Dark Side 3-G (Normal),2
15,2,Dark Side 3-G (Normal),2
16,2,Dark Side 2-H (Normal),1
17,2,Cantina 2-B,15
18,2,Cantina 2-B,15
19,2,Cantina 2-B,15
20,1,Cantina 2-B,8
21,1,Cantina 2-B,15
22,1,Cantina 2-B,15
23,1,Light Side 5-D (Hard),1
24,1,Dark Side 8-A (Normal),2
25,1,Dark Side 8-A (Normal),1
26,1,Dark Side 7-H (Normal),1
27,1,Dark Side 7-H (Normal),1
28,3,Light Side 5-D (Hard),2
29,3,Dark Side 2-B (Hard),5
30,3,Cantina 2-B,17
31,3,Dark Side 4-A (Hard),5
32,3,Light Side 2-E (Hard),5
33,2,Cantina 2-B,4
34,2,Dark Side 3-I (Normal),10
35,2,Dark Side 3-I (Normal),5
36,2,Dark Side 3-I (Normal),2
37,2,Dark Side 2-H (Normal),1
38,1,Light Side 7-D (Hard),5
39,1,Fleet 2-B (Hard),5
40,2,Light Side 4-D (Normal),1
41,2,Light Side 4-D (Normal),1
42,2,Light Side 4-D (Normal),1
43,2,Light Side 4-D (Normal),1
44,2,Light Side 4-K (Normal),2
45,2,Dark Side 2-H (Normal),1
46,2,Light Side 5-A (Normal),2
47,1,Light Side 4-K (Normal),1
48,1,Fleet 1-D (Hard),1
49,1,Light Side 7-A (Normal),1
50,1,Cantina 2-B,7
51,1,Cantina 2-B,15
