battleID,userID,battle,n_sims
1,3,Fleet 1-C (Hard),3
2,3,Fleet 2-D (Hard),3
3,2,Cantina 7-A,3
4,2,Light Side 5-D (Hard),2
5,2,Dark Side 5-B (Hard),5
6,2,Fleet 1-C (Hard),3
7,2,Fleet 2-D (Hard),3
8,4,Cantina 4-B,5
9,4,Dark Side 6-D (Hard),5
10,4,Dark Side 5-B (Hard),1
11,4,Fleet 1-C (Hard),3
12,4,Fleet 2-D (Hard),3
13,1,Dark Side 5-B (Hard),5
14,1,Light Side 5-D (Hard),1
15,1,Cantina 7-A,6
16,1,Light Side 8-A (Hard),3
17,1,Fleet 2-B (Hard),2
18,1,Fleet 2-D (Hard),3
19,4,Cantina 4-B,5
20,4,Dark Side 5-B (Hard),3
21,3,Cantina 4-B,10
22,3,Light Side 5-D (Hard),2
23,3,Dark Side 5-B (Hard),5
24,3,Light Side 6-A (Normal),7
25,2,Cantina 7-A,3
26,2,Light Side 6-A (Normal),7
27,1,Fleet 3-C (Hard),5
28,1,Dark Side 4-A (Normal),10
29,1,Light Side 8-A (Hard),2
30,4,Fleet 2-B (Hard),5
31,4,Cantina 4-B,20
32,4,Cantina 4-B,17
33,4,Dark Side 1-A (Hard),5
34,4,Light Side 5-D (Hard),5
35,4,Dark Side 6-D (Hard),5
36,4,Dark Side 5-B (Hard),3
37,1,Cantina 7-A,12
38,1,Fleet 2-B (Hard),4
39,1,Dark Side 5-B (Hard),5
40,1,Light Side 5-D (Hard),2
41,3,Fleet 2-B (Hard),5
42,3,Fleet 1-C (Hard),2
43,3,Cantina 4-B,19
44,3,Light Side 5-D (Hard),5
45,3,Dark Side 6-D (Hard),3
46,2,Fleet 2-B (Hard),5
47,2,Fleet 1-C (Hard),2
48,2,Cantina 7-A,11
49,2,Light Side 5-D (Hard),5
50,2,Dark Side 6-D (Hard),3
