battleID,userID,battle,n_sims
1,1,Fleet 2-B (Hard),5
2,2,Fleet 2-B (Hard),5
3,3,Fleet 2-B (Hard),5
4,4,Fleet 2-B (Hard),5
5,1,Cantina 2-F,20
6,1,Cantina 2-F,16
7,1,Dark Side 5-B (Hard),5
8,1,Dark Side 6-D (Hard),1
9,4,Cantina 3-F,17
10,4,Dark Side 1-A (Hard),5
11,4,Light Side 3-C (Hard),5
12,2,Cantina 2-F,20
13,2,Cantina 2-F,16
14,2,Dark Side 5-B (Hard),5
15,2,Light Side 5-D (Hard),3
16,3,Cantina 2-F,20
17,3,Cantina 2-F,16
18,3,Light Side 3-C (Hard),5
19,3,Dark Side 5-B (Hard),4
20,4,Cantina 3-F,13
21,4,Cantina 3-F,8
22,4,Dark Side 5-B (Hard),5
23,4,Light Side 5-D (Hard),3
24,4,Fleet 1-C (Hard),5
25,2,Cantina 2-F,10
26,2,Dark Side 6-D (Hard),5
27,2,Fleet 1-C (Hard),4
28,3,Cantina 2-F,11
29,3,Dark Side 5-B (Hard),1
30,3,Fleet 2-D (Hard),1
31,3,Fleet 2-D (Hard),3
32,3,Dark Side 6-D (Hard),5
33,3,Light Side 5-D (Hard),2
34,1,Dark Side 6-D (Hard),4
35,1,Cantina 2-F,11
36,1,Light Side 5-D (Hard),4
37,1,Fleet 2-D (Hard),4
38,2,Fleet 2-D (Hard),4
39,2,Light Side 5-D (Hard),2
40,2,Dark Side 7-E (Normal),8
41,1,Light Side 5-D (Hard),1
42,1,Dark Side 6-J (Normal),0
43,1,Dark Side 6-J (Normal),7
44,3,Fleet 2-D (Hard),1
45,1,Fleet 1-C (Hard),4
46,1,Light Side 5-D (Hard),3
47,3,Cantina 2-F,4
48,3,Dark Side 7-E (Normal),12
49,3,Fleet 1-C (Hard),1
50,2,Cantina 2-F,5
51,2,Dark Side 7-E (Normal),9
52,2,Fleet 2-D (Hard),1
53,2,Fleet 1-C (Hard),1
54,4,Cantina 3-F,4
55,4,Light Side 5-D (Hard),2
56,4,Fleet 2-D (Hard),4
57,4,Dark Side 6-D (Hard),5
58,1,Cantina 2-F,5
59,1,Light Side 3-A (Normal),3
60,1,Light Side 3-A (Normal),4
61,1,Dark Side 7-E (Normal),5
62,1,Fleet 2-D (Hard),1
63,1,Fleet 3-C (Hard),1
64,1,Fleet 3-C (Hard),4
