battleID,userID,battle,n_sims
1,4,Cantina 4-B,10
2,4,Dark Side 6-D (Hard),5
3,4,Dark Side 5-B (Hard),5
4,4,Fleet 2-D (Hard),5
5,4,Fleet 1-C (Hard),1
6,3,Cantina 4-B,10
7,3,Dark Side 5-B (Hard),2
8,3,Dark Side 6-D (Hard),5
9,3,Dark Side 7-A (Normal),5
10,3,Fleet 1-C (Hard),3
11,3,Fleet 2-D (Hard),4
12,1,Cantina 7-A,7
13,1,Light Side 5-D (Hard),1
14,1,Dark Side 5-B (Hard),5
15,2,Cantina 7-A,6
16,2,Dark Side 6-D (Hard),2
17,2,Dark Side 5-B (Hard),5
18,2,Light Side 3-A (Normal),10
19,1,Fleet 2-D (Hard),3
20,1,Fleet 3-C (Hard),3
21,1,Light Side 8-A (Hard),5
22,1,Fleet 4-B (Hard),5
23,1,Cantina 7-A,20
24,1,Cantina 7-A,6
25,1,Light Side 5-D (Hard),4
26,1,Fleet 2-B (Hard),3
27,3,Cantina 4-B,20
28,3,Cantina 4-B,10
29,3,Dark Side 6-D (Hard),5
30,3,Fleet 2-B (Hard),5
31,3,Fleet 1-C (Hard),2
32,3,Light Side 5-D (Hard),3
33,2,Fleet 2-B (Hard),5
34,2,Fleet 1-C (Hard),2
35,2,Cantina 7-A,20
36,2,Cantina 7-A,7
37,2,Dark Side 6-D (Hard),5
38,2,Light Side 5-D (Hard),3
39,4,Fleet 2-B (Hard),5
40,4,Fleet 1-C (Hard),2
41,4,Cantina 4-B,19
42,4,Dark Side 1-A (Hard),5
43,4,Light Side 5-D (Hard),5
