battleID,userID,battle,n_sims
1,3,Cantina 8-D,6
2,3,Dark Side 7-D (Hard),5
3,3,Dark Side 6-D (Hard),1
4,3,Fleet 3-D (Hard),4
5,3,Light Side 9-D (Hard),1
6,3,Fleet 3-B (Hard),2
7,1,Cantina 2-G,20
8,1,Cantina 2-G,7
9,1,Dark Side 8-A (Hard),3
10,1,Light Side 8-D (Hard),5
11,1,Fleet 3-B (Hard),5
12,1,Cantina 2-G,20
13,1,Cantina 2-G,18
14,1,Dark Side 8-D (Hard),5
15,1,Fleet 1-B (Hard),5
16,1,Dark Side 8-A (Hard),1
17,1,Fleet 3-B (Hard),2
18,3,Cantina 8-D,4
19,3,Light Side 6-B (Hard),5
20,3,Fleet 4-B (Hard),5
21,3,Dark Side 6-D (Hard),4
22,3,Fleet 3-D (Hard),2
