battleID,userID,battle,n_sims
1,3,Dark Side 7-D (Hard),2
2,3,Cantina 8-D,6
3,3,Dark Side 6-D (Hard),5
4,3,Light Side 5-D (Hard),1
5,3,Fleet 3-D (Hard),2
6,3,Fleet 3-B (Hard),2
7,1,Cantina 5-C,8
8,1,Light Side 8-D (Hard),5
9,1,Dark Side 8-D (Hard),1
10,1,Fleet 1-B (Hard),2
11,1,Fleet 3-B (Hard),3
12,3,Cantina 8-D,4
13,3,Light Side 6-B (Hard),5
14,3,Dark Side 7-D (Hard),3
15,3,Fleet 4-B (Hard),5
16,3,Fleet 3-D (Hard),2
17,3,Cantina 5-C,20
18,3,Cantina 5-C,5
19,3,Fleet 2-E (Hard),5
20,3,Dark Side 7-A (Hard),4
21,3,Light Side 6-A (Hard),3
22,3,Fleet 1-B (Hard),2
