battleID,userID,battle,n_sims
1,2,Dark Side 1-A (Hard),5
2,2,Cantina 2-B,13
3,2,Light Side 2-E (Hard),4
4,1,Fleet 2-D (Hard),5
5,1,Cantina 2-B,13
6,1,Dark Side 1-A (Hard),5
7,1,Light Side 5-D (Hard),4
8,1,Light Side 5-D (Hard),1
9,2,Cantina 2-B,0
10,1,Cantina 2-B,8
11,2,Cantina 2-B,0
12,2,Cantina 2-B,0
13,2,Cantina 2-B,0
14,2,Cantina 2-B,0
15,2,Cantina 2-B,0
16,1,Light Side 6-D (Normal),0
17,1,Light Side 6-D (Normal),1
18,2,Light Side 3-C (Normal),1
19,2,Dark Side 3-D (Normal),1
20,2,Light Side 2-I (Normal),1
21,2,Light Side 2-I (Normal),1
22,1,Cantina 2-B,15
23,1,Cantina 2-B,15
24,1,Cantina 2-B,15
25,2,Cantina 2-B,16
26,2,Cantina 2-B,15
27,2,Cantina 2-B,15
28,1,Fleet 2-B (Hard),5
29,1,Light Side 7-D (Hard),5
30,1,Light Side 6-G (Normal),4
31,1,Cantina 2-B,5
32,1,Fleet 2-C (Normal),7
33,1,Light Side 6-G (Normal),6
