battleID,userID,battle,n_sims
1,1,Cantina 1-F,7
2,3,Cantina 2-B,14
3,3,Dark Side 1-A (Hard),5
4,3,Light Side 2-E (Hard),5
5,2,Cantina 2-B,0
6,2,Cantina 2-B,0
7,2,Cantina 2-B,0
8,2,Cantina 2-B,0
9,2,Cantina 2-B,0
10,2,Cantina 2-B,0
11,2,Cantina 2-B,0
12,2,Cantina 2-B,0
13,2,Cantina 2-B,0
14,2,Cantina 2-B,0
15,2,Cantina 2-B,0
16,2,Cantina 2-B,0
17,2,Cantina 2-B,0
18,2,Cantina 2-B,0
19,2,Dark Side 1-A (Hard),5
20,1,Dark Side 1-A (Hard),5
21,1,Fleet 2-D (Hard),5
22,1,Light Side 6-H (Normal),17
23,1,Cantina 1-F,10
24,1,Fleet 2-B (Hard),5
25,1,Dark Side 7-H (Normal),3
26,1,Dark Side 7-H (Normal),1
27,1,Dark Side 7-H (Normal),1
28,1,Dark Side 7-H (Normal),1
29,1,Dark Side 7-H (Normal),1
30,1,Fleet 1-D (Hard),5
31,2,Light Side 2-A (Hard),5
32,2,Dark Side 2-B (Hard),5
33,2,Cantina 2-B,9
34,3,Dark Side 2-I (Normal),10
35,3,Light Side 4-I (Normal),16
36,3,Cantina 2-B,9
37,1,Cantina 1-F,13
38,1,Dark Side 7-H (Normal),2
39,1,Dark Side 7-H (Normal),2
40,1,Dark Side 7-H (Normal),2
41,1,Light Side 7-G (Normal),8
42,1,Light Side 7-G (Normal),8
43,1,Fleet 1-B (Hard),5
