battleID,userID,battle,n_sims
1,2,Fleet 1-C (Hard),5
2,3,Fleet 2-B (Hard),5
3,3,Cantina 3-F,17
4,3,Dark Side 1-A (Hard),5
5,3,Light Side 5-D (Hard),5
6,4,Cantina 2-B,20
7,4,Cantina 2-B,1
8,4,Dark Side 1-A (Hard),5
9,4,Light Side 5-D (Hard),2
10,4,Fleet 1-C (Hard),5
11,1,Fleet 2-B (Hard),5
12,1,Cantina 3-F,17
13,1,Dark Side 1-A (Hard),5
14,1,Light Side 5-D (Hard),4
15,4,Light Side 2-E (Normal),1
16,2,Cantina 3-F,20
17,2,Cantina 3-F,20
18,2,Cantina 3-F,1
19,2,Dark Side 1-A (Hard),5
20,2,Light Side 5-D (Hard),4
21,4,Cantina 2-B,8
22,4,Fleet 1-D (Hard),5
23,2,Cantina 3-F,6
24,2,Dark Side 5-B (Hard),5
25,2,Dark Side 4-E (Hard),5
26,2,Light Side 5-D (Hard),1
27,2,Cantina 3-F,7
28,2,Fleet 1-D (Hard),5
29,2,Fleet 1-A (Hard),5
30,2,Dark Side 5-L (Normal),18
31,4,Dark Side 4-G (Normal),4
32,4,Light Side 6-D (Normal),4
33,4,Dark Side 3-I (Normal),10
34,4,Dark Side 5-B (Normal),6
35,4,Dark Side 5-B (Normal),1
36,3,Cantina 3-F,7
37,3,Fleet 1-C (Hard),5
38,3,Fleet 1-D (Hard),3
39,3,Dark Side 6-J (Normal),20
40,1,Cantina 3-F,11
41,1,Fleet 1-C (Hard),5
42,1,Fleet 1-D (Hard),1
43,1,Light Side 8-A (Hard),5
44,1,Light Side 5-D (Hard),1
45,1,Dark Side 4-E (Hard),3
