battleID,userID,battle,n_sims
1,2,Cantina 2-B,20
2,2,Cantina 2-B,20
3,2,Cantina 2-B,13
4,2,Dark Side 1-A (Hard),5
5,2,Fleet 1-A (Normal),14
6,1,Fleet 2-D (Hard),5
7,3,Fleet 1-C (Hard),5
8,2,Light Side 5-D (Hard),3
9,3,Cantina 2-B,20
10,3,Dark Side 1-D (Hard),5
11,3,Light Side 5-D (Hard),3
12,4,Cantina 1-F,20
13,4,Cantina 1-F,18
14,4,Dark Side 1-A (Hard),5
15,4,Light Side 5-D (Hard),4
16,1,Cantina 1-F,20
17,1,Cantina 1-F,19
18,1,Dark Side 1-A (Hard),5
19,1,Light Side 5-D (Hard),3
20,1,Dark Side 5-B (Hard),5
21,1,Fleet 1-C (Hard),5
22,4,Dark Side 5-B (Hard),5
23,4,Fleet 1-A (Normal),15
24,2,Fleet 1-A (Normal),8
25,2,Dark Side 4-A (Hard),5
26,2,Light Side 5-D (Hard),2
27,2,Cantina 2-B,11
28,2,Dark Side 3-B (Normal),2
29,2,Dark Side 5-G (Normal),1
30,2,Dark Side 5-G (Normal),1
31,2,Dark Side 2-I (Normal),3
32,2,Fleet 1-A (Normal),10
33,1,Fleet 2-B (Hard),5
34,1,Cantina 1-F,12
35,1,Light Side 5-D (Hard),2
36,1,Dark Side 6-D (Hard),5
37,3,Fleet 1-A (Hard),5
38,3,Fleet 1-E (Normal),12
39,3,Dark Side 5-B (Hard),5
40,3,Cantina 2-B,11
41,3,Dark Side 5-C (Normal),4
42,3,Dark Side 5-C (Normal),8
43,3,Dark Side 3-B (Normal),2
44,3,Dark Side 3-B (Normal),3
45,4,Cantina 2-B,13
46,4,Dark Side 5-D (Hard),3
47,2,Dark Side 4-E (Hard),0
48,3,Dark Side 4-A (Hard),5
49,2,Dark Side 4-E (Hard),4
50,1,Dark Side 4-A (Hard),5
