battleID,userID,battle,n_sims
1,2,Cantina 2-B,7
2,2,Dark Side 1-A (Hard),0
3,2,Dark Side 1-A (Hard),0
4,2,Dark Side 1-A (Hard),0
5,2,Dark Side 1-A (Hard),0
6,2,Dark Side 1-A (Hard),0
7,1,Fleet 2-D (Hard),5
8,2,Light Side 2-E (Hard),0
9,2,Light Side 2-E (Hard),0
10,2,Light Side 2-E (Hard),0
11,2,Light Side 2-E (Hard),0
12,3,Cantina 2-B,7
13,3,Dark Side 1-A (Hard),0
14,3,Dark Side 1-A (Hard),0
15,3,Dark Side 1-A (Hard),0
16,3,Dark Side 1-A (Hard),0
17,3,Dark Side 1-A (Hard),0
18,3,Light Side 2-E (Hard),0
19,3,Light Side 2-E (Hard),0
20,3,Light Side 2-E (Hard),0
21,3,Light Side 2-E (Hard),0
22,3,Light Side 2-E (Hard),0
23,3,Light Side 2-A (Hard),0
24,3,Light Side 2-A (Hard),0
25,3,Light Side 2-A (Hard),0
26,3,Light Side 2-A (Hard),0
27,3,Light Side 2-A (Hard),0
28,1,Dark Side 1-A (Hard),5
29,2,Light Side 2-E (Hard),0
30,2,Light Side 2-A (Hard),0
31,2,Light Side 2-A (Hard),0
32,2,Light Side 2-A (Hard),0
33,2,Light Side 2-A (Hard),0
34,2,Light Side 2-A (Hard),0
35,1,Light Side 7-D (Hard),3
36,1,Cantina 2-B,9
37,1,Light Side 2-E (Normal),1
38,1,Light Side 4-D (Normal),1
39,1,Light Side 4-D (Normal),1
40,1,Dark Side 3-I (Normal),3
41,1,Dark Side 3-I (Normal),2
42,1,Dark Side 3-I (Normal),2
43,1,Dark Side 3-I (Normal),1
44,1,Dark Side 3-I (Normal),1
45,1,Light Side 4-D (Normal),1
46,1,Light Side 3-C (Normal),1
47,1,Light Side 3-C (Normal),1
48,1,Light Side 3-C (Normal),1
49,1,Light Side 3-C (Normal),1
50,1,Light Side 4-G (Normal),1
51,1,Cantina 2-B,20
52,1,Cantina 2-B,20
53,1,Cantina 2-B,13
54,2,Cantina 2-B,12
55,3,Cantina 2-B,12
56,3,Light Side 3-C (Normal),1
57,3,Dark Side 1-C (Normal),1
58,3,Light Side 4-A (Normal),5
59,3,Light Side 4-A (Normal),3
60,3,Light Side 4-A (Normal),2
61,3,Light Side 4-A (Normal),2
62,3,Light Side 4-A (Normal),2
63,3,Light Side 4-A (Normal),2
64,3,Light Side 4-A (Normal),1
65,3,Light Side 4-D (Normal),1
66,3,Light Side 4-D (Normal),1
67,3,Dark Side 2-H (Normal),1
68,2,Dark Side 3-D (Normal),1
69,2,Light Side 3-H (Normal),1
70,2,Light Side 3-H (Normal),1
71,2,Dark Side 2-H (Normal),1
72,2,Dark Side 2-H (Normal),1
73,2,Dark Side 2-A (Normal),5
74,2,Dark Side 2-A (Normal),3
75,2,Dark Side 2-A (Normal),2
76,2,Dark Side 2-A (Normal),2
77,2,Dark Side 2-A (Normal),2
78,2,Dark Side 2-A (Normal),2
79,2,Dark Side 2-A (Normal),1
80,2,Dark Side 2-A (Normal),1
81,2,Light Side 3-C (Normal),1
82,2,Light Side 3-C (Normal),1
83,2,Light Side 3-C (Normal),1
84,1,Cantina 2-B,4
85,1,Light Side 4-G (Normal),2
86,1,Light Side 4-G (Normal),1
87,1,Light Side 2-E (Normal),1
88,1,Light Side 2-E (Normal),1
89,1,Light Side 4-D (Normal),1
90,1,Light Side 4-I (Normal),5
91,1,Light Side 4-I (Normal),3
92,1,Light Side 4-I (Normal),1
93,1,Light Side 4-I (Normal),1
94,1,Fleet 2-B (Hard),5
95,1,Fleet 1-D (Hard),4
96,1,Light Side 4-I (Normal),1
97,1,Light Side 4-I (Normal),1
98,1,Light Side 4-I (Normal),1
99,1,Light Side 4-I (Normal),1
100,1,Light Side 4-I (Normal),1
101,1,Light Side 4-I (Normal),1
102,1,Light Side 4-I (Normal),1
103,1,Light Side 4-I (Normal),1
104,1,Light Side 4-I (Normal),1
105,1,Light Side 4-I (Normal),1
106,1,Light Side 5-G (Normal),1
107,1,Dark Side 5-C (Normal),1
108,1,Dark Side 5-I (Normal),1
109,1,Dark Side 7-H (Normal),1
