battleID,userID,battle,n_sims
1,1,Dark Side 7-A (Hard),5
2,1,Cantina 5-E,20
3,1,Cantina 5-E,15
4,1,Fleet 2-E (Hard),5
5,1,Light Side 6-A (Hard),2
6,3,Cantina 6-B,5
7,3,Light Side 6-B (Hard),5
8,3,Dark Side 7-D (Hard),1
9,3,Fleet 2-A (Hard),5
10,3,Fleet 3-D (Hard),1
11,1,Cantina 5-E,9
12,1,Light Side 6-A (Hard),3
13,1,Dark Side 8-A (Hard),5
14,1,Light Side 8-D (Hard),1
15,1,Fleet 1-B (Hard),5
16,1,Fleet 2-E (Normal),6
17,3,Dark Side 7-D (Hard),4
18,3,Cantina 6-B,9
19,3,Fleet 3-D (Hard),4
20,3,Fleet 3-B (Hard),2
21,3,Light Side 8-D (Hard),4
22,3,Light Side 8-D (Hard),1
23,3,Dark Side 9-B (Hard),2
24,3,Fleet 3-B (Hard),2
25,1,Light Side 8-D (Hard),4
26,1,Fleet 2-E (Normal),4
