battleID,userID,battle,n_sims
1,1,Cantina 7-F,6
2,1,Dark Side 8-A (Hard),3
3,1,Light Side 8-D (Hard),4
4,1,Fleet 3-D (Hard),3
5,1,Fleet 3-B (Hard),3
6,3,Cantina 8-D,6
7,3,Dark Side 5-F (Hard),5
8,3,Dark Side 6-D (Hard),2
9,3,Light Side 1-D (Hard),3
10,3,Fleet 3-D (Hard),4
11,3,Fleet 3-B (Hard),1
12,1,Cantina 7-F,19
13,1,Dark Side 8-D (Hard),5
14,1,Fleet 1-B (Hard),5
15,1,Dark Side 8-A (Hard),2
16,1,Fleet 3-D (Hard),2
17,3,Cantina 8-D,4
18,3,Light Side 6-B (Hard),5
19,3,Fleet 4-B (Hard),5
20,3,Dark Side 6-D (Hard),4
21,3,Fleet 3-D (Hard),2
