battleID,userID,battle,n_sims
1,3,Dark Side 7-D (Hard),4
2,3,Dark Side 6-D (Hard),5
3,3,Cantina 8-D,7
4,3,Light Side 5-D (Hard),1
5,3,Fleet 3-D (Hard),4
6,3,Fleet 3-B (Hard),2
7,1,Cantina 5-C,9
8,1,Light Side 6-A (Hard),3
9,1,Light Side 8-D (Hard),5
10,1,Fleet 1-B (Hard),4
11,1,Light Side 8-D (Hard),1
12,1,Fleet 3-B (Hard),3
13,1,Cantina 5-C,20
14,1,Cantina 5-C,5
15,1,Dark Side 7-A (Hard),4
16,1,Fleet 2-E (Hard),5
17,1,Fleet 1-B (Hard),2
18,3,Light Side 6-B (Hard),5
19,3,Fleet 4-B (Hard),5
20,3,Dark Side 7-D (Hard),1
21,3,Fleet 3-D (Hard),2
22,3,Cantina 8-D,4
