battleID,userID,battle,n_sims
1,2,Cantina 2-B,0
2,2,Cantina 2-B,0
3,2,Cantina 2-B,0
4,2,Cantina 2-B,0
5,2,Cantina 2-B,0
6,2,Cantina 2-B,0
7,2,Cantina 2-B,0
8,2,Cantina 2-B,0
9,2,Cantina 2-B,0
10,2,Cantina 2-B,0
11,1,Fleet 2-D (Hard),0
12,2,Cantina 2-B,0
13,2,Cantina 2-B,0
14,2,Cantina 2-B,0
15,2,Cantina 2-B,0
16,3,Cantina 2-B,0
17,3,Cantina 2-B,0
18,3,Cantina 2-B,0
19,3,Cantina 2-B,0
20,3,Cantina 2-B,0
21,3,Cantina 2-B,0
22,3,Cantina 2-B,0
23,3,Cantina 2-B,0
24,3,Cantina 2-B,0
25,3,Cantina 2-B,0
26,3,Cantina 2-B,0
27,3,Cantina 2-B,0
28,3,Cantina 2-B,0
29,3,Cantina 2-B,0
30,3,Cantina 2-B,0
31,1,Cantina 1-F,13
32,2,Dark Side 1-A (Hard),0
33,2,Dark Side 1-A (Hard),0
34,1,Dark Side 1-A (Hard),5
35,2,Dark Side 1-A (Hard),0
36,2,Dark Side 1-A (Hard),0
37,2,Dark Side 1-A (Hard),0
38,1,Light Side 7-D (Hard),3
39,3,Dark Side 1-A (Hard),0
40,3,Dark Side 1-A (Hard),0
41,3,Dark Side 1-A (Hard),0
42,3,Light Side 2-E (Hard),0
43,3,Light Side 2-E (Hard),0
44,3,Light Side 2-E (Hard),0
45,1,Fleet 2-B (Hard),5
46,1,Cantina 1-F,11
47,1,Dark Side 8-A (Hard),5
48,1,Dark Side 8-A (Hard),3
49,1,Dark Side 8-A (Hard),2
50,1,Dark Side 8-A (Hard),2
51,1,Dark Side 8-A (Hard),1
52,1,Dark Side 8-A (Hard),1
53,1,Dark Side 8-A (Hard),1
54,1,Light Side 8-A (Normal),0
55,1,Light Side 8-A (Normal),3
56,1,Light Side 8-A (Normal),2
57,1,Cantina 1-F,17
58,1,Fleet 2-C (Hard),5
59,1,Light Side 8-A (Normal),2
60,1,Light Side 8-A (Normal),1
61,1,Dark Side 7-H (Normal),2
