battleID,userID,battle,n_sims
1,3,Cantina 8-D,4
2,3,Dark Side 5-F (Hard),5
3,3,Light Side 1-D (Hard),2
4,3,Fleet 3-D (Hard),5
5,3,Fleet 3-B (Hard),1
6,3,Fleet 3-B (Hard),1
7,3,Cantina 8-D,3
8,3,Light Side 1-D (Hard),3
9,3,Dark Side 6-D (Hard),1
10,1,Cantina 7-F,6
11,1,Dark Side 8-D (Hard),5
12,1,Dark Side 9-E (Normal),7
13,1,Fleet 3-D (Hard),3
14,1,Fleet 3-B (Hard),3
15,1,Cantina 7-F,19
16,1,Dark Side 8-D (Hard),5
17,1,Fleet 1-B (Hard),5
18,1,Fleet 3-D (Hard),2
19,1,Dark Side 8-A (Hard),1
20,3,Cantina 8-D,3
21,3,Light Side 6-B (Hard),5
22,3,Fleet 4-B (Hard),5
23,3,Fleet 3-D (Hard),2
24,3,Dark Side 5-F (Hard),4
