battleID,userID,battle,n_sims
1,3,Fleet 2-B (Hard),5
2,3,Fleet 1-C (Hard),2
3,2,Fleet 1-C (Hard),5
4,2,Fleet 1-D (Hard),3
5,4,Fleet 1-C (Hard),5
6,4,Fleet 1-D (Hard),3
7,3,Cantina 4-B,20
8,3,Cantina 4-B,10
9,3,Dark Side 1-A (Hard),5
10,3,Light Side 3-C (Hard),4
11,1,Fleet 2-B (Hard),5
12,4,Cantina 1-F,20
13,4,Cantina 1-F,17
14,1,Cantina 4-B,20
15,1,Cantina 4-B,9
16,2,Cantina 4-B,20
17,2,Cantina 4-B,20
18,2,Cantina 4-B,4
19,2,Dark Side 1-A (Hard),5
20,2,Light Side 3-C (Hard),5
21,1,Dark Side 1-A (Hard),5
22,1,Light Side 3-C (Hard),3
23,4,Dark Side 1-A (Hard),5
24,4,Light Side 3-C (Hard),5
25,2,Cantina 4-B,6
26,2,Light Side 5-D (Hard),5
27,2,Dark Side 5-B (Hard),3
28,2,Fleet 1-D (Hard),2
29,2,Fleet 1-A (Hard),2
30,1,Light Side 5-D (Hard),5
31,1,Cantina 4-B,7
32,1,Fleet 2-D (Hard),5
33,4,Cantina 1-F,8
34,4,Dark Side 5-B (Hard),5
35,4,Fleet 1-D (Hard),2
36,4,Fleet 1-A (Hard),5
37,4,Light Side 5-D (Hard),5
38,2,Cantina 4-B,7
39,2,Fleet 1-A (Hard),3
40,2,Fleet 1-B (Hard),3
41,2,Fleet 1-B (Hard),2
42,2,Dark Side 5-B (Hard),5
43,3,Cantina 4-B,1
44,3,Fleet 1-C (Hard),3
45,3,Fleet 1-D (Hard),3
46,3,Fleet 1-D (Hard),2
47,3,Light Side 5-D (Hard),5
48,3,Dark Side 6-D (Hard),2
49,1,Cantina 4-B,4
50,1,Fleet 1-C (Hard),5
51,1,Dark Side 6-D (Hard),5
52,1,Dark Side 5-B (Hard),5
