battleID,userID,battle,n_sims
1,1,Fleet 3-D (Hard),3
2,1,Cantina 7-G,7
3,1,Dark Side 3-A (Normal),1
4,1,Dark Side 3-A (Normal),1
5,1,Fleet 5-C (Normal),6
6,1,Light Side 8-D (Normal),15
7,1,Dark Side 3-A (Normal),1
8,1,Dark Side 3-A (Normal),1
9,1,Dark Side 3-A (Normal),1
10,1,Dark Side 3-A (Normal),1
11,1,Dark Side 3-A (Normal),1
12,1,Dark Side 3-A (Normal),4
13,1,Fleet 4-D (Normal),4
14,1,Dark Side 7-E (Normal),4
15,1,Cantina 7-G,11
16,1,Light Side 8-A (Hard),5
17,1,Fleet 1-B (Hard),5
18,1,Fleet 3-D (Hard),2
19,1,Dark Side 4-H (Normal),4
