battleID,userID,battle,n_sims
1,2,Fleet 1-C (Hard),5
2,4,Fleet 1-C (Hard),5
3,1,Fleet 2-B (Hard),5
4,4,Cantina 1-F,20
5,4,Cantina 1-F,16
6,4,Dark Side 1-A (Hard),5
7,4,Light Side 5-D (Hard),3
8,3,Fleet 2-B (Hard),5
9,2,Cantina 3-F,17
10,2,Dark Side 1-A (Hard),5
11,2,Light Side 5-D (Hard),3
12,3,Cantina 3-F,17
13,3,Dark Side 1-A (Hard),5
14,3,Light Side 5-D (Hard),2
15,1,Cantina 4-B,20
16,1,Cantina 4-B,20
17,1,Cantina 4-B,3
18,1,Dark Side 1-A (Hard),5
19,1,Light Side 8-A (Hard),4
20,1,Cantina 4-B,8
21,1,Light Side 8-A (Hard),1
22,1,Dark Side 8-D (Hard),5
23,1,Fleet 2-D (Hard),5
24,1,Light Side 5-D (Hard),5
25,1,Fleet 1-C (Hard),5
26,1,Cantina 4-B,9
27,1,Dark Side 6-D (Hard),5
28,2,Cantina 3-F,6
29,2,Light Side 5-D (Hard),2
30,2,Dark Side 5-B (Hard),5
31,2,Fleet 1-D (Hard),5
32,2,Light Side 5-K (Normal),6
33,3,Dark Side 5-L (Normal),13
34,3,Dark Side 5-L (Normal),2
35,2,Fleet 1-A (Hard),5
36,4,Cantina 1-F,7
37,4,Light Side 5-D (Hard),2
38,4,Dark Side 5-B (Hard),5
39,4,Fleet 1-D (Hard),5
40,4,Fleet 1-A (Hard),5
41,3,Fleet 1-C (Hard),5
42,3,Fleet 1-D (Hard),5
43,2,Dark Side 6-D (Normal),9
44,1,Dark Side 5-B (Hard),5
45,1,Dark Side 4-E (Hard),3
46,1,Fleet 2-E (Hard),5
47,4,Dark Side 4-E (Hard),5
48,4,Dark Side 4-A (Hard),5
