battleID,userID,battle,n_sims
1,2,Cantina 1-F,0
2,2,Cantina 1-F,0
3,2,Cantina 1-F,0
4,2,Cantina 1-F,0
5,3,Cantina 1-F,15
6,3,Dark Side 1-A (Hard),5
7,2,Cantina 1-F,0
8,3,Light Side 5-D (Hard),3
9,2,Cantina 1-F,0
10,2,Cantina 1-F,0
11,2,Cantina 1-F,0
12,2,Cantina 1-F,0
13,2,Cantina 1-F,0
14,3,Fleet 1-A (Normal),0
15,2,Cantina 1-F,0
16,2,Cantina 1-F,0
17,2,Cantina 1-F,0
18,2,Dark Side 1-A (Hard),0
19,2,Dark Side 1-A (Hard),0
20,2,Dark Side 1-A (Hard),0
21,2,Dark Side 1-A (Hard),0
22,2,Dark Side 1-A (Hard),0
23,2,Light Side 5-D (Hard),5
24,2,Cantina 1-F,16
25,2,Cantina 1-F,15
26,2,Cantina 1-F,15
27,1,Light Side 5-D (Hard),1
28,1,Dark Side 5-D (Hard),2
29,1,Cantina 1-F,6
30,1,Cantina 1-F,15
31,1,Cantina 1-F,15
32,1,Light Side 7-A (Normal),3
33,1,Light Side 7-A (Normal),1
34,1,Light Side 7-A (Normal),1
35,1,Fleet 2-B (Hard),1
36,1,Cantina 1-F,8
37,1,Light Side 7-A (Normal),1
38,1,Light Side 8-E (Normal),1
39,1,Light Side 8-E (Normal),1
40,1,Light Side 8-E (Normal),1
41,1,Light Side 8-E (Normal),1
42,1,Light Side 8-E (Normal),1
43,1,Light Side 8-E (Normal),1
44,3,Cantina 1-F,3
45,3,Cantina 1-F,3
46,3,Cantina 1-F,4
47,3,Cantina 1-F,4
48,3,Cantina 1-F,1
49,3,Cantina 1-F,5
50,3,Cantina 1-F,5
51,3,Cantina 1-F,5
52,3,Cantina 1-F,6
53,3,Cantina 1-F,6
54,3,Cantina 2-B,3
55,2,Light Side 4-K (Normal),1
56,2,Light Side 4-K (Normal),1
57,2,Light Side 4-K (Normal),1
58,2,Light Side 4-K (Normal),1
59,2,Light Side 4-K (Normal),6
60,1,Fleet 1-D (Hard),5
61,1,Cantina 1-F,17
62,1,Light Side 6-D (Normal),20
63,1,Fleet 2-G (Normal),13
64,1,Light Side 6-D (Normal),3
65,1,Cantina 1-F,2
