battleID,userID,battle,n_sims
1,1,Cantina 2-G,20
2,1,Cantina 2-G,18
3,1,Fleet 2-E (Hard),5
4,1,Dark Side 7-A (Hard),5
5,1,Light Side 6-A (Hard),2
6,1,Fleet 1-B (Hard),2
7,3,Cantina 8-D,4
8,3,Light Side 6-B (Hard),5
9,3,Dark Side 7-D (Hard),3
10,3,Fleet 3-D (Hard),5
11,3,Fleet 3-B (Hard),2
12,3,Cantina 8-D,6
13,3,Dark Side 7-D (Hard),2
14,3,Fleet 3-B (Hard),3
15,3,Light Side 5-D (Hard),5
16,3,Fleet 3-C (Hard),2
17,3,Light Side 7-D (Hard),1
18,1,Cantina 2-G,8
19,1,Light Side 6-A (Hard),3
20,1,Fleet 1-B (Hard),3
21,1,Dark Side 8-A (Hard),4
22,1,Fleet 3-C (Normal),9
23,1,Dark Side 8-A (Hard),1
24,1,Light Side 8-D (Hard),3
25,3,Light Side 7-D (Hard),4
26,3,Fleet 3-C (Hard),3
