battleID,userID,battle,n_sims
1,2,Fleet 2-B (Hard),5
2,1,Fleet 2-D (Hard),5
3,3,Fleet 1-C (Hard),5
4,1,Cantina 3-F,20
5,4,Fleet 1-C (Hard),5
6,1,Cantina 3-F,9
7,4,Cantina 2-B,20
8,4,Cantina 2-B,20
9,4,Cantina 1-F,19
10,1,Dark Side 1-A (Hard),5
11,1,Light Side 3-C (Hard),4
12,3,Cantina 3-F,20
13,3,Cantina 3-F,9
14,3,Light Side 3-C (Hard),5
15,3,Dark Side 5-B (Hard),2
16,2,Cantina 3-F,20
17,2,Cantina 3-F,10
18,2,Dark Side 1-A (Hard),5
19,2,Light Side 3-C (Hard),4
20,4,Dark Side 1-A (Hard),5
21,4,Light Side 3-C (Hard),5
22,4,Dark Side 5-B (Hard),5
23,4,Light Side 5-D (Hard),3
