battleID,userID,battle,n_sims
1,3,Light Side 6-B (Hard),3
2,3,Cantina 6-B,2
3,3,Fleet 2-A (Hard),2
4,1,Dark Side 7-A (Hard),5
5,1,Light Side 6-A (Hard),2
6,1,Cantina 5-F,20
7,1,Cantina 5-F,14
8,1,Fleet 2-E (Hard),5
9,1,Fleet 1-B (Hard),2
10,3,Cantina 6-B,10
11,3,Light Side 6-B (Hard),2
12,3,Dark Side 7-D (Hard),5
13,3,Fleet 2-A (Hard),3
14,3,Fleet 3-D (Hard),4
15,3,Light Side 8-D (Hard),2
16,1,Cantina 5-F,10
17,1,Light Side 6-A (Hard),3
18,1,Dark Side 8-A (Hard),5
19,1,Light Side 8-D (Hard),2
20,1,Fleet 1-B (Hard),3
21,1,Fleet 4-A (Normal),8
22,1,Light Side 8-D (Hard),3
23,1,Fleet 4-A (Normal),4
24,3,Light Side 8-D (Hard),3
25,3,Fleet 3-D (Hard),1
26,3,Fleet 3-B (Hard),1
