battleID,userID,battle,n_sims
1,4,Fleet 1-A (Normal),13
2,2,Fleet 1-A (Normal),13
3,3,Fleet 1-C (Hard),5
4,3,Cantina 1-F,10
5,3,Dark Side 1-A (Hard),5
6,3,Light Side 5-D (Hard),2
7,1,Fleet 2-D (Hard),5
8,4,Cantina 2-B,20
9,4,Cantina 2-B,17
10,1,Dark Side 1-A (Hard),5
11,4,Light Side 5-D (Hard),3
12,3,Fleet 1-A (Hard),3
13,2,Cantina 2-B,6
14,2,Cantina 2-B,6
15,2,Cantina 1-F,20
16,2,Cantina 1-F,20
17,2,Dark Side 1-A (Hard),5
18,2,Light Side 5-D (Hard),2
19,3,Light Side 5-D (Hard),1
20,1,Dark Side 1-A (Hard),5
21,1,Light Side 5-D (Hard),4
22,1,Cantina 1-F,20
23,1,Cantina 1-F,20
24,1,Cantina 1-F,12
25,1,Fleet 1-C (Hard),5
26,1,Light Side 5-D (Hard),1
27,1,Dark Side 5-B (Hard),5
28,1,Dark Side 6-D (Hard),5
29,1,Cantina 1-F,12
30,3,Fleet 1-A (Hard),2
31,3,Light Side 5-D (Hard),2
32,3,Dark Side 5-B (Hard),5
33,3,Dark Side 4-A (Hard),5
34,3,Cantina 1-F,13
35,2,Light Side 5-D (Hard),3
36,2,Dark Side 4-A (Hard),5
37,2,Cantina 1-F,12
38,2,Dark Side 5-B (Normal),0
39,2,Dark Side 5-B (Normal),6
40,1,Fleet 2-B (Hard),5
41,4,Cantina 2-B,7
42,4,Fleet 1-A (Normal),16
43,4,Light Side 5-D (Hard),2
44,4,Dark Side 5-B (Hard),5
45,4,Light Side 6-D (Normal),2
46,2,Dark Side 5-B (Normal),4
47,2,Dark Side 5-B (Normal),2
48,2,Dark Side 5-B (Normal),3
49,4,Light Side 6-D (Normal),2
50,2,Fleet 1-A (Normal),18
51,4,Dark Side 2-B (Hard),3
52,3,Fleet 1-E (Normal),16
53,3,Dark Side 4-E (Hard),5
54,3,Dark Side 5-D (Hard),1
55,1,Cantina 1-F,2
56,1,Dark Side 4-E (Hard),5
57,1,Dark Side 2-B (Hard),2
