battleID,userID,battle,n_sims
1,2,Cantina 3-F,20
2,2,Cantina 3-F,20
3,3,Cantina 3-F,3
4,4,Fleet 2-D (Hard),5
5,4,Cantina 3-F,20
6,4,Cantina 3-F,11
7,1,Fleet 2-B (Hard),5
8,4,Dark Side 1-A (Hard),5
9,4,Light Side 3-C (Hard),3
10,2,Light Side 3-C (Hard),5
11,3,Cantina 2-F,20
12,3,Cantina 2-F,14
13,3,Light Side 3-C (Hard),5
14,3,Dark Side 5-B (Hard),5
15,3,Fleet 2-D (Hard),5
16,3,Light Side 5-D (Hard),5
17,3,Dark Side 6-D (Hard),2
18,4,Fleet 2-B (Hard),1
19,1,Cantina 3-F,18
20,1,Light Side 8-A (Hard),5
21,1,Dark Side 8-D (Hard),1
22,3,Fleet 2-B (Hard),4
23,2,Dark Side 5-B (Hard),3
24,2,Fleet 2-B (Hard),5
25,1,Dark Side 2-F (Normal),3
26,1,Dark Side 3-G (Normal),3
27,1,Light Side 4-D (Normal),2
28,1,Cantina 3-F,20
29,1,Cantina 3-F,6
30,1,Cantina 2-F,20
31,1,Light Side 6-J (Normal),0
32,1,Light Side 6-J (Normal),8
33,1,Fleet 2-D (Hard),4
34,1,Dark Side 4-H (Normal),11
35,1,Fleet 2-D (Hard),1
36,1,Cantina 8-E,0
37,1,Dark Side 5-B (Hard),4
38,1,Fleet 3-C (Hard),3
39,2,Cantina 3-F,6
40,2,Dark Side 5-B (Hard),2
41,2,Fleet 2-D (Hard),2
42,4,Cantina 3-F,6
43,4,Dark Side 5-B (Hard),5
44,4,Dark Side 3-B (Normal),3
45,4,Dark Side 3-I (Normal),11
46,4,Fleet 2-B (Hard),4
47,4,Fleet 1-C (Hard),3
48,3,Cantina 2-F,8
49,3,Dark Side 6-D (Normal),20
50,3,Dark Side 6-D (Hard),1
51,3,Fleet 2-B (Hard),1
52,3,Fleet 1-C (Hard),5
