battleID,userID,battle,n_sims
1,2,Fleet 2-D (Hard),5
2,3,Fleet 2-D (Hard),5
3,4,Fleet 2-B (Hard),5
4,3,Cantina 2-F,20
5,3,Cantina 2-F,1
6,4,Cantina 3-F,20
7,4,Cantina 3-F,20
8,4,Cantina 3-F,2
9,4,Dark Side 1-A (Hard),5
10,4,Light Side 3-C (Hard),4
11,1,Fleet 2-D (Hard),5
12,2,Cantina 4-B,20
13,2,Cantina 4-B,10
14,2,Dark Side 1-A (Hard),5
15,2,Light Side 3-C (Hard),4
16,1,Cantina 4-B,20
17,1,Cantina 4-B,10
18,1,Light Side 3-C (Hard),5
19,1,Dark Side 5-B (Hard),3
20,3,Light Side 3-C (Hard),5
21,3,Dark Side 5-B (Hard),3
22,3,Dark Side 5-B (Hard),2
23,3,Cantina 2-F,9
24,3,Light Side 5-D (Hard),5
25,3,Dark Side 6-D (Hard),1
26,3,Fleet 2-B (Hard),5
27,1,Cantina 4-B,9
28,1,Dark Side 5-B (Hard),2
29,1,Light Side 5-D (Hard),5
30,1,Fleet 3-C (Hard),5
31,2,Cantina 4-B,6
32,2,Light Side 3-C (Hard),1
33,2,Dark Side 5-B (Hard),5
34,2,Fleet 2-B (Hard),5
35,1,Dark Side 3-G (Normal),3
36,1,Light Side 4-D (Normal),3
37,1,Dark Side 3-G (Normal),3
38,1,Dark Side 3-G (Normal),3
39,2,Dark Side 3-I (Normal),11
40,2,Fleet 1-C (Hard),2
41,4,Cantina 3-F,7
42,4,Light Side 3-C (Hard),1
43,4,Dark Side 5-B (Hard),5
44,4,Light Side 5-D (Hard),5
45,4,Fleet 1-C (Hard),5
46,3,Cantina 2-F,9
47,3,Dark Side 6-D (Hard),4
48,3,Fleet 1-C (Hard),5
49,3,Fleet 2-G (Normal),5
50,3,Dark Side 6-D (Normal),9
51,3,Dark Side 7-E (Normal),4
52,1,Light Side 8-A (Hard),4
53,1,Fleet 2-B (Hard),4
