battleID,userID,battle,n_sims
1,1,Fleet 2-B (Hard),5
2,1,Cantina 4-B,20
3,1,Cantina 4-B,20
4,1,Cantina 4-B,2
5,4,Fleet 1-C (Hard),5
6,1,Dark Side 1-A (Hard),5
7,1,Light Side 3-C (Hard),5
8,4,Cantina 1-F,20
9,4,Cantina 1-F,2
10,4,Dark Side 1-A (Hard),5
11,4,Light Side 3-C (Hard),5
12,3,Cantina 3-F,13
13,3,Dark Side 1-A (Hard),5
14,3,Fleet 2-B (Hard),5
15,3,Fleet 1-C (Hard),5
16,3,Cantina 3-F,20
17,3,Cantina 3-F,4
18,2,Cantina 3-F,18
19,2,Dark Side 1-A (Hard),5
20,2,Light Side 3-C (Hard),5
21,2,Fleet 1-C (Hard),5
22,3,Light Side 5-D (Hard),5
23,1,Light Side 5-D (Hard),5
24,1,Fleet 1-C (Hard),5
25,1,Cantina 3-F,7
26,3,Cantina 3-F,6
27,1,Dark Side 5-B (Hard),5
28,2,Cantina 3-F,6
29,2,Light Side 5-D (Hard),5
30,2,Fleet 1-D (Hard),5
31,2,Cantina 3-F,4
32,2,Dark Side 5-B (Normal),6
33,2,Dark Side 5-B (Normal),2
34,2,Dark Side 5-B (Normal),2
35,2,Dark Side 5-B (Normal),2
36,2,Dark Side 2-A (Normal),2
37,2,Dark Side 2-A (Normal),2
38,2,Dark Side 3-G (Normal),2
39,3,Cantina 3-F,5
40,3,Dark Side 6-J (Normal),3
41,3,Dark Side 6-J (Normal),3
42,2,Fleet 1-B (Hard),5
43,3,Dark Side 3-E (Normal),19
44,3,Fleet 1-D (Hard),5
45,3,Fleet 1-B (Hard),3
46,4,Cantina 1-F,9
47,4,Cantina 1-F,8
48,4,Light Side 5-D (Hard),5
49,4,Dark Side 5-B (Hard),5
50,4,Light Side 2-G (Normal),3
51,4,Dark Side 2-B (Hard),5
52,4,Fleet 1-D (Hard),5
53,4,Fleet 1-A (Hard),5
54,4,Dark Side 2-A (Normal),6
55,4,Light Side 4-I (Normal),5
56,1,Cantina 4-B,4
57,1,Fleet 2-D (Hard),5
58,1,Light Side 6-A (Normal),6
