battleID,userID,battle,n_sims
1,2,Fleet 2-D (Hard),5
2,3,Fleet 2-D (Hard),5
3,3,Cantina 3-F,17
4,3,Light Side 3-C (Hard),5
5,3,Dark Side 5-B (Hard),4
6,4,Fleet 1-C (Hard),5
7,4,Cantina 1-F,20
8,4,Cantina 1-F,10
9,1,Fleet 2-D (Hard),5
10,1,Cantina 4-B,20
11,1,Cantina 4-B,11
12,4,Dark Side 5-B (Hard),5
13,4,Light Side 3-C (Hard),5
14,4,Dark Side 1-A (Hard),5
15,1,Light Side 3-C (Hard),5
16,1,Dark Side 5-B (Hard),4
17,3,Fleet 2-B (Hard),2
18,2,Cantina 4-B,20
19,2,Cantina 4-B,9
20,2,Dark Side 1-A (Hard),5
21,2,Light Side 3-C (Hard),4
22,2,Fleet 2-B (Hard),1
23,1,Cantina 4-B,10
24,1,Dark Side 5-B (Hard),1
25,1,Light Side 5-D (Hard),5
26,1,Dark Side 6-D (Hard),5
27,1,Fleet 2-B (Hard),5
28,1,Fleet 1-C (Hard),4
29,2,Cantina 4-B,6
30,2,Light Side 3-C (Hard),1
31,2,Dark Side 5-B (Hard),5
32,2,Light Side 5-D (Hard),3
33,2,Fleet 2-B (Hard),4
34,2,Fleet 1-C (Hard),5
35,4,Cantina 1-F,6
36,4,Light Side 5-D (Hard),5
37,3,Fleet 2-B (Hard),3
38,3,Fleet 1-C (Hard),2
39,4,Fleet 2-G (Normal),0
40,4,Fleet 2-G (Normal),0
41,4,Fleet 2-G (Normal),0
42,4,Fleet 2-G (Normal),0
43,4,Fleet 2-G (Normal),0
