battleID,userID,battle,n_sims
1,2,Cantina 2-B,0
2,2,Cantina 2-B,0
3,2,Cantina 2-B,0
4,1,Fleet 2-D (Hard),5
5,2,Cantina 2-B,0
6,2,Cantina 2-B,0
7,2,Cantina 2-B,0
8,3,Cantina 2-B,7
9,2,Cantina 2-B,0
10,3,Dark Side 1-A (Hard),5
11,2,Dark Side 1-A (Hard),0
12,2,Dark Side 1-A (Hard),0
13,2,Dark Side 1-A (Hard),0
14,2,Dark Side 1-A (Hard),0
15,2,Dark Side 1-A (Hard),0
16,1,Cantina 1-F,7
17,2,Light Side 5-D (Hard),5
18,3,Fleet 1-A (Normal),12
19,3,Light Side 5-D (Hard),2
20,2,Light Side 5-D (Hard),2
21,2,Cantina 2-B,0
22,2,Cantina 2-B,0
23,1,Dark Side 1-A (Hard),5
24,2,Cantina 2-B,0
25,3,Cantina 2-B,1
26,1,Light Side 5-D (Hard),3
27,1,Cantina 1-F,15
28,3,Cantina 2-B,5
29,3,Cantina 2-B,5
30,3,Cantina 2-B,5
31,3,Cantina 2-B,9
32,3,Light Side 5-D (Hard),3
33,3,Fleet 1-A (Normal),15
34,3,Dark Side 4-E (Hard),5
35,1,Cantina 2-B,15
36,1,Fleet 2-B (Hard),5
37,1,Light Side 5-D (Hard),2
38,1,Light Side 7-D (Hard),4
39,2,Dark Side 2-B (Hard),5
40,2,Cantina 2-B,12
41,1,Cantina 2-B,15
42,1,Cantina 2-B,15
43,2,Light Side 2-A (Hard),5
44,2,Cantina 2-B,15
45,2,Cantina 2-B,15
46,2,Cantina 2-B,15
