battleID,userID,battle,n_sims
1,1,Dark Side 7-A (Hard),5
2,1,Cantina 5-E,20
3,1,Cantina 5-E,6
4,1,Light Side 6-A (Hard),5
5,1,Fleet 2-E (Hard),5
6,3,Light Side 6-B (Hard),5
7,3,Cantina 6-B,5
8,3,Fleet 2-A (Hard),5
9,3,Cantina 6-B,8
10,3,Dark Side 7-D (Hard),5
11,3,Fleet 3-D (Hard),5
12,3,Light Side 8-D (Hard),3
13,3,Fleet 3-B (Hard),2
14,1,Cantina 5-E,8
15,1,Dark Side 8-A (Hard),5
16,1,Fleet 1-B (Hard),5
17,1,Light Side 8-D (Hard),4
18,1,Fleet 5-A (Hard),3
19,3,Light Side 8-D (Hard),2
20,3,Dark Side 9-B (Hard),2
21,3,Fleet 3-B (Hard),2
22,1,Light Side 8-D (Hard),1
23,1,Dark Side 5-D (Hard),4
24,1,Fleet 5-A (Hard),2
