battleID,userID,battle,n_sims
1,3,Cantina 4-B,11
2,3,Dark Side 6-D (Hard),4
3,3,Dark Side 5-B (Hard),5
4,3,Fleet 2-D (Hard),3
5,3,Fleet 1-C (Hard),3
6,3,Fleet 2-D (Hard),4
7,1,Cantina 7-A,6
8,1,Light Side 5-D (Hard),2
9,1,Dark Side 5-B (Hard),5
10,2,Cantina 2-F,11
11,2,Dark Side 5-B (Hard),5
12,2,Fleet 2-D (Hard),5
13,2,Cantina 2-F,9
14,2,Dark Side 6-D (Hard),2
15,4,Dark Side 6-D (Hard),5
16,4,Light Side 5-D (Hard),2
17,4,Cantina 4-B,9
18,2,Light Side 6-A (Normal),20
19,4,Fleet 1-C (Hard),5
20,4,Fleet 2-D (Hard),3
21,1,Light Side 8-A (Hard),5
22,1,Fleet 4-B (Hard),5
23,1,Light Side 7-G (Normal),6
24,1,Dark Side 9-F (Normal),5
25,3,Cantina 4-B,6
26,3,Light Side 5-D (Hard),5
27,3,Dark Side 6-D (Hard),3
28,3,Fleet 2-B (Hard),5
29,3,Fleet 1-C (Hard),2
30,2,Light Side 5-D (Hard),5
31,1,Fleet 2-B (Hard),1
32,1,Cantina 7-A,4
33,1,Dark Side 6-D (Hard),2
34,1,Fleet 2-B (Hard),5
35,1,Fleet 2-D (Hard),2
