battleID,userID,battle,n_sims
1,1,Cantina 5-G ,20
2,1,Cantina 5-G ,5
3,1,Dark Side 7-A (Hard),4
4,1,Light Side 6-A (Hard),5
5,1,Fleet 2-E (Hard),5
6,1,Light Side 8-D (Hard),4
7,1,Fleet 1-B (Hard),2
8,3,Cantina 5-D,5
9,3,Light Side 6-B (Hard),5
10,3,Dark Side 7-D (Hard),3
11,3,Fleet 2-A (Hard),5
12,3,Fleet 3-D (Hard),2
13,3,Cantina 5-D,8
14,3,Dark Side 7-D (Hard),2
15,3,Fleet 3-D (Hard),3
16,3,Fleet 3-B (Hard),2
17,3,Light Side 8-D (Hard),5
18,3,Dark Side 9-B (Hard),1
19,1,Light Side 8-D (Hard),1
20,1,Dark Side 5-D (Hard),5
21,1,Cantina 5-G ,9
22,1,Dark Side 9-B (Hard),3
23,1,Fleet 1-B (Hard),3
24,1,Fleet 5-A (Hard),3
25,1,Fleet 5-A (Hard),2
26,1,Dark Side 9-B (Hard),2
27,1,Light Side 8-B (Hard),2
