battleID,userID,battle,n_sims
1,4,Fleet 1-C (Hard),5
2,2,Fleet 2-B (Hard),5
3,2,Fleet 2-G (Normal),1
4,3,Fleet 2-B (Hard),5
5,4,Fleet 2-E (Normal),4
6,1,Fleet 2-D (Hard),5
7,3,Cantina 3-F,19
8,3,Light Side 3-C (Hard),5
9,3,Dark Side 5-B (Hard),4
10,4,Cantina 1-F,20
11,4,Cantina 1-F,20
12,4,Cantina 1-F,18
13,4,Dark Side 1-A (Hard),5
14,4,Light Side 3-C (Hard),5
15,2,Cantina 4-B,17
16,2,Dark Side 1-A (Hard),5
17,2,Light Side 3-C (Hard),4
18,1,Dark Side 1-A (Hard),5
19,1,Light Side 3-C (Hard),5
20,1,Cantina 3-F,20
21,1,Cantina 3-F,12
22,2,Cantina 4-B,10
23,2,Light Side 3-C (Hard),1
24,2,Dark Side 5-B (Hard),5
25,2,Light Side 5-D (Hard),5
26,2,Fleet 1-C (Hard),5
27,2,Fleet 2-G (Normal),7
28,1,Cantina 3-F,8
29,1,Dark Side 5-B (Hard),5
30,1,Light Side 5-D (Hard),5
31,1,Fleet 2-B (Hard),5
32,1,Fleet 1-C (Hard),5
33,3,Dark Side 5-B (Hard),1
34,3,Dark Side 6-D (Hard),5
35,3,Fleet 1-C (Hard),5
36,1,Dark Side 7-D (Hard),0
37,3,Cantina 3-F,10
38,3,Dark Side 7-D (Hard),5
39,2,Dark Side 6-D (Hard),5
40,4,Cantina 1-F,9
41,4,Dark Side 5-B (Hard),5
42,4,Light Side 5-D (Hard),5
43,4,Light Side 6-F (Normal),2
44,4,Fleet 2-E (Normal),13
