battleID,userID,battle,n_sims
1,1,Cantina 2-G,12
2,1,Dark Side 8-A (Hard),4
3,1,Light Side 8-D (Hard),4
4,1,Fleet 3-B (Hard),3
5,1,Fleet 1-A (Normal),6
6,3,Cantina 8-D,7
7,3,Dark Side 6-D (Hard),1
8,3,Dark Side 7-D (Hard),5
9,3,Light Side 9-D (Hard),2
10,3,Fleet 3-D (Hard),3
11,3,Fleet 3-B (Hard),2
12,3,Cantina 8-D,3
13,3,Light Side 6-B (Hard),5
14,3,Fleet 4-B (Hard),5
15,3,Fleet 3-D (Hard),1
16,3,Dark Side 7-D (Hard),2
17,1,Cantina 5-C,20
18,1,Cantina 5-C,15
19,1,Fleet 2-E (Hard),5
20,1,Dark Side 7-A (Hard),5
21,1,Light Side 6-A (Hard),0
22,1,Light Side 6-A (Hard),1
