battleID,userID,battle,n_sims
1,2,Fleet 2-B (Hard),5
2,1,Fleet 2-B (Hard),5
3,4,Fleet 2-B (Hard),5
4,3,Fleet 2-B (Hard),5
5,1,Cantina 2-F,20
6,1,Cantina 2-F,20
7,1,Cantina 2-F,11
8,2,Cantina 3-F,17
9,2,Light Side 3-C (Hard),5
10,2,Dark Side 5-B (Hard),5
11,3,Cantina 2-F,20
12,3,Cantina 2-F,16
13,3,Light Side 3-C (Hard),5
14,1,Dark Side 5-B (Hard),5
15,4,Cantina 3-F,20
16,4,Cantina 3-F,9
17,4,Dark Side 1-A (Hard),5
18,1,Dark Side 6-D (Hard),2
19,2,Cantina 3-F,8
20,2,Dark Side 5-B (Hard),2
21,2,Fleet 1-C (Hard),5
22,2,Dark Side 3-I (Normal),18
23,4,Dark Side 5-B (Hard),5
24,2,Cantina 3-F,7
25,2,Dark Side 6-D (Hard),5
26,3,Cantina 2-F,9
27,3,Dark Side 5-B (Hard),5
28,1,Fleet 2-D (Hard),5
29,1,Dark Side 6-D (Hard),3
30,1,Light Side 5-D (Hard),5
31,3,Fleet 1-C (Hard),5
32,2,Fleet 2-D (Hard),5
33,4,Cantina 3-F,10
34,4,Light Side 3-C (Hard),5
35,4,Fleet 1-C (Hard),5
36,2,Cantina 3-F,3
37,2,Light Side 5-D (Hard),5
38,4,Dark Side 3-B (Normal),2
39,4,Dark Side 3-B (Normal),2
40,4,Dark Side 6-D (Normal),2
41,4,Dark Side 6-D (Normal),8
42,4,Fleet 2-D (Hard),4
43,2,Dark Side 7-E (Normal),6
44,1,Cantina 2-F,13
45,1,Fleet 3-C (Hard),5
46,1,Dark Side 4-H (Normal),1
47,1,Dark Side 4-H (Normal),1
48,1,Dark Side 4-H (Normal),1
49,1,Dark Side 4-H (Normal),1
50,1,Dark Side 4-H (Normal),1
51,1,Dark Side 4-H (Normal),1
52,1,Dark Side 4-H (Normal),1
53,1,Dark Side 4-H (Normal),1
54,1,Dark Side 4-H (Normal),1
55,1,Dark Side 4-H (Normal),1
56,1,Dark Side 4-H (Normal),14
57,3,Fleet 2-D (Hard),5
58,3,Fleet 2-E (Hard),0
59,4,Light Side 5-D (Hard),4
