battleID,userID,battle,n_sims
1,2,Fleet 2-D (Hard),5
2,2,Fleet 1-C (Hard),1
3,2,Cantina 4-B,20
4,2,Cantina 4-B,20
5,2,Cantina 4-B,1
6,2,Light Side 3-C (Hard),5
7,2,Dark Side 5-B (Hard),4
8,3,Light Side 3-C (Hard),5
9,3,Dark Side 5-B (Hard),2
10,3,Cantina 2-F,5
11,1,Cantina 4-B,20
12,1,Cantina 4-B,9
13,1,Light Side 3-C (Hard),5
14,1,Dark Side 5-B (Hard),2
15,1,Fleet 2-D (Hard),5
16,3,Fleet 2-D (Hard),5
17,3,Fleet 1-C (Hard),1
18,4,Fleet 2-B (Hard),5
19,4,Cantina 3-F,18
20,4,Light Side 3-C (Hard),5
21,4,Dark Side 1-A (Hard),3
22,1,Cantina 4-B,9
23,1,Dark Side 5-B (Hard),3
24,1,Light Side 5-D (Hard),5
25,1,Fleet 3-C (Hard),5
26,4,Cantina 3-F,6
27,4,Dark Side 5-B (Hard),5
28,4,Light Side 5-D (Hard),5
29,4,Fleet 1-C (Hard),5
30,2,Cantina 4-B,7
31,2,Dark Side 5-B (Hard),1
32,2,Light Side 5-D (Hard),5
33,2,Dark Side 6-D (Hard),2
34,3,Fleet 2-G (Normal),3
35,2,Fleet 2-B (Hard),5
36,2,Fleet 1-C (Hard),2
37,2,Dark Side 6-D (Hard),3
38,3,Cantina 2-F,9
39,3,Dark Side 5-B (Hard),3
40,3,Light Side 5-D (Hard),5
41,3,Dark Side 6-D (Hard),3
42,3,Fleet 2-B (Hard),5
43,3,Fleet 1-C (Hard),2
44,1,Cantina 4-B,2
45,1,Dark Side 6-D (Hard),5
46,1,Light Side 8-A (Hard),3
47,1,Fleet 2-B (Hard),4
