battleID,userID,battle,n_sims
1,1,Cantina 4-G,10
2,1,Dark Side 8-D (Hard),5
3,1,Fleet 3-D (Hard),5
4,1,Light Side 8-D (Hard),4
5,1,Fleet 3-B (Hard),2
6,3,Cantina 8-D,7
7,3,Dark Side 6-D (Hard),2
8,3,Dark Side 7-D (Hard),5
9,3,Fleet 3-D (Hard),5
10,3,Fleet 3-B (Hard),2
11,1,Dark Side 8-D (Hard),5
12,1,Fleet 1-B (Hard),5
13,1,Cantina 4-G,20
14,1,Cantina 4-G,11
15,1,Dark Side 8-A (Hard),2
16,1,Fleet 3-D (Hard),3
17,3,Light Side 6-B (Hard),5
18,3,Cantina 8-D,4
19,3,Fleet 4-B (Hard),5
20,3,Dark Side 6-D (Hard),4
21,3,Fleet 3-D (Hard),2
