battleID,userID,battle,n_sims
1,1,Light Side 6-A (Hard),5
2,1,Cantina 8-B,19
3,1,Fleet 1-B (Hard),5
4,1,Light Side 8-D (Hard),3
5,1,Fleet 5-A (Hard),3
6,3,Cantina 5-D,6
7,3,Light Side 6-B (Hard),5
8,3,Dark Side 7-D (Hard),3
9,3,Fleet 2-A (Hard),5
10,3,Fleet 3-D (Hard),2
11,3,Cantina 5-D,8
12,3,Dark Side 7-D (Hard),2
13,3,Fleet 3-D (Hard),3
14,3,Fleet 3-B (Hard),2
15,3,Light Side 8-D (Hard),5
16,1,Cantina 8-B,7
17,1,Light Side 8-D (Hard),2
18,1,Dark Side 5-D (Hard),5
19,1,Fleet 5-A (Hard),2
20,1,Dark Side 9-B (Hard),2
21,1,Fleet 5-D (Normal),7
22,1,Fleet 5-D (Normal),4
23,1,Dark Side 9-B (Hard),3
24,3,Dark Side 9-B (Hard),4
25,3,Fleet 3-B (Hard),2
