battleID,userID,battle,n_sims
1,2,Fleet 2-D (Hard),5
2,2,Fleet 2-B (Hard),1
3,4,Fleet 1-C (Hard),5
4,3,Fleet 2-D (Hard),5
5,3,Fleet 2-B (Hard),1
6,4,Fleet 2-B (Hard),0
7,1,Fleet 2-D (Hard),5
8,1,Fleet 2-B (Hard),2
9,4,Cantina 3-F,20
10,4,Cantina 3-F,20
11,4,Cantina 3-F,3
12,4,Dark Side 1-A (Hard),5
13,4,Light Side 3-C (Hard),5
14,2,Cantina 4-B,20
15,2,Cantina 4-B,11
16,2,Dark Side 1-A (Hard),5
17,2,Light Side 3-C (Hard),3
18,3,Cantina 3-F,16
19,3,Light Side 3-C (Hard),5
20,3,Dark Side 5-B (Hard),3
21,1,Cantina 4-B,19
22,1,Light Side 3-C (Hard),5
23,1,Dark Side 5-B (Hard),3
24,1,Cantina 4-B,8
25,1,Dark Side 5-B (Hard),2
26,1,Light Side 5-D (Hard),5
27,1,Fleet 2-B (Hard),3
28,2,Cantina 4-B,7
29,2,Dark Side 5-B (Hard),5
30,2,Light Side 3-C (Hard),2
31,2,Light Side 5-D (Hard),4
32,2,Fleet 2-B (Hard),4
33,2,Fleet 1-C (Hard),3
34,4,Dark Side 5-B (Hard),5
35,4,Light Side 5-D (Hard),5
36,4,Cantina 3-F,14
37,4,Light Side 6-A (Normal),20
38,3,Cantina 3-F,8
39,3,Dark Side 5-B (Hard),2
40,3,Light Side 5-D (Hard),5
41,3,Dark Side 6-D (Hard),4
42,3,Fleet 2-B (Hard),4
43,3,Fleet 1-C (Hard),3
44,4,Fleet 1-G (Normal),20
45,1,Dark Side 6-D (Hard),5
46,1,Fleet 3-C (Hard),5
47,1,Light Side 8-A (Hard),4
48,1,Cantina 4-B,4
49,1,Fleet 2-E (Hard),2
