battleID,userID,battle,n_sims
1,1,Cantina 5-E,15
2,1,Dark Side 7-A (Hard),5
3,1,Light Side 6-A (Hard),1
4,1,Fleet 2-E (Hard),5
5,1,Fleet 1-B (Hard),2
6,3,Cantina 6-B,4
7,3,Light Side 6-B (Hard),5
8,3,Dark Side 7-D (Hard),1
9,3,Fleet 2-A (Hard),5
10,1,Cantina 5-G ,10
11,1,Light Side 6-A (Hard),4
12,1,Light Side 8-D (Hard),4
13,1,Fleet 1-B (Hard),3
14,1,Fleet 5-A (Hard),4
15,3,Cantina 6-B,10
16,3,Dark Side 7-D (Hard),4
17,3,Fleet 3-D (Hard),5
18,3,Fleet 3-B (Hard),2
19,3,Light Side 8-D (Hard),5
20,3,Dark Side 9-B (Hard),4
21,3,Fleet 3-B (Hard),2
22,1,Fleet 5-A (Hard),1
23,1,Light Side 8-D (Hard),1
24,1,Dark Side 5-D (Hard),3
