battleID,userID,battle,n_sims
1,3,Fleet 2-D (Hard),5
2,3,Cantina 3-F,6
3,3,Light Side 3-C (Hard),5
4,3,Dark Side 5-B (Hard),3
5,1,Fleet 2-D (Hard),5
6,1,Cantina 4-B,20
7,1,Light Side 3-C (Hard),5
8,1,Dark Side 5-B (Hard),2
9,1,Cantina 4-B,8
10,1,Dark Side 5-B (Hard),3
11,1,Light Side 5-D (Hard),5
12,1,Fleet 3-C (Hard),5
13,3,Dark Side 5-B (Hard),2
14,3,Fleet 2-B (Hard),5
15,2,Dark Side 5-B (Hard),4
16,2,Fleet 2-B (Hard),2
17,4,Dark Side 5-B (Hard),4
18,4,Fleet 1-C (Hard),3
19,1,Fleet 2-B (Hard),5
20,1,Cantina 4-B,2
21,1,Dark Side 6-D (Hard),5
22,3,Light Side 5-D (Hard),5
23,3,Dark Side 7-D (Hard),5
24,3,Cantina 4-B,5
25,1,Light Side 8-A (Hard),2
26,1,Dark Side 2-F (Normal),2
