battleID,userID,battle,n_sims
1,3,Cantina 8-D,4
2,3,Light Side 6-B (Hard),5
3,3,Dark Side 7-D (Hard),2
4,3,Fleet 3-D (Hard),5
5,3,Fleet 3-B (Hard),1
6,1,Cantina 5-D,20
7,1,Cantina 5-C,5
8,1,Light Side 6-A (Hard),5
9,1,Dark Side 7-A (Hard),2
10,1,Fleet 1-B (Hard),1
11,1,Fleet 2-E (Hard),2
12,3,Cantina 8-D,6
13,3,Dark Side 7-D (Hard),3
14,3,Fleet 3-B (Hard),4
15,3,Light Side 5-D (Hard),5
16,3,Fleet 3-C (Hard),2
17,1,Cantina 5-C,4
18,1,Cantina 5-C,5
19,1,Fleet 2-E (Hard),3
20,1,Dark Side 7-A (Hard),3
21,1,Dark Side 8-A (Hard),5
22,1,Fleet 3-C (Normal),5
23,1,Fleet 3-C (Normal),4
24,1,Light Side 8-D (Hard),4
