battleID,userID,battle,n_sims
1,1,Fleet 2-B (Hard),5
2,3,Fleet 2-B (Hard),5
3,2,Fleet 1-C (Hard),5
4,2,Cantina 3-F,20
5,2,Dark Side 1-A (Hard),5
6,2,Light Side 3-C (Hard),4
7,4,Fleet 1-C (Hard),5
8,3,Cantina 3-F,17
9,3,Dark Side 1-A (Hard),5
10,3,Light Side 3-C (Hard),4
11,1,Cantina 3-F,20
12,1,Cantina 3-F,20
13,1,Dark Side 1-A (Hard),5
14,1,Light Side 3-C (Hard),3
15,4,Cantina 1-F,20
16,4,Cantina 1-F,17
17,4,Dark Side 1-A (Hard),5
18,4,Light Side 3-C (Hard),4
19,2,Cantina 3-F,8
20,2,Dark Side 6-D (Hard),4
21,3,Cantina 3-F,8
22,3,Light Side 3-C (Hard),1
23,3,Light Side 5-D (Hard),1
24,3,Light Side 5-D (Hard),4
25,1,Cantina 3-F,9
26,1,Light Side 3-C (Hard),2
27,1,Light Side 5-D (Hard),5
28,1,Fleet 1-C (Hard),4
29,4,Light Side 3-C (Hard),1
30,4,Light Side 4-I (Normal),3
31,4,Dark Side 2-A (Normal),6
32,4,Dark Side 2-A (Normal),3
33,4,Dark Side 3-I (Normal),15
34,3,Fleet 1-C (Hard),5
35,2,Dark Side 6-D (Normal),13
36,4,Fleet 1-D (Hard),5
37,4,Fleet 1-B (Hard),0
38,3,Fleet 1-D (Hard),5
39,3,Light Side 6-F (Normal),14
40,1,Dark Side 6-D (Hard),5
41,1,Dark Side 5-B (Hard),4
42,1,Fleet 2-D (Hard),5
43,1,Cantina 3-F,3
44,2,Cantina 3-F,3
45,2,Fleet 1-D (Hard),5
46,2,Dark Side 6-D (Normal),6
47,2,Dark Side 6-D (Normal),3
48,4,Light Side 6-F (Normal),9
49,4,Fleet 1-A (Hard),4
