battleID,userID,battle,n_sims
1,3,Cantina 8-D,6
2,3,Dark Side 7-D (Hard),3
3,3,Dark Side 6-D (Hard),5
4,3,Fleet 3-D (Hard),4
5,3,Light Side 9-D (Hard),3
6,1,Cantina 5-C,8
7,1,Light Side 6-A (Hard),3
8,1,Light Side 8-D (Hard),5
9,1,Fleet 1-B (Hard),4
10,1,Fleet 3-B (Hard),3
11,1,Dark Side 8-D (Hard),4
12,1,Fleet 3-B (Hard),2
13,1,Cantina 5-C,20
14,1,Cantina 5-C,6
15,1,Dark Side 7-A (Hard),4
16,1,Light Side 6-A (Hard),3
17,1,Fleet 2-E (Hard),4
18,1,Fleet 1-B (Hard),3
19,3,Cantina 8-D,8
20,3,Light Side 6-B (Hard),5
21,3,Dark Side 7-D (Hard),3
22,3,Fleet 4-B (Hard),4
23,3,Fleet 3-D (Hard),3
