battleID,userID,battle,n_sims
1,2,Cantina 1-F,20
2,1,Fleet 2-D (Hard),5
3,3,Fleet 1-C (Hard),5
4,4,Fleet 1-A (Normal),13
5,2,Dark Side 1-A (Hard),5
6,2,Light Side 5-D (Hard),2
7,2,Fleet 1-D (Normal),14
8,2,Cantina 1-F,20
9,2,Cantina 1-F,12
10,2,Light Side 5-D (Hard),1
11,4,Cantina 2-B,20
12,4,Cantina 2-B,2
13,4,Dark Side 1-A (Hard),5
14,4,Light Side 5-D (Hard),3
15,1,Cantina 1-F,1
16,4,Cantina 2-B,8
17,4,Light Side 5-D (Hard),2
18,4,Dark Side 5-B (Hard),5
19,4,Dark Side 4-E (Hard),2
20,2,Cantina 1-F,7
21,2,Light Side 5-D (Hard),2
22,2,Dark Side 4-E (Hard),5
23,3,Cantina 1-F,20
24,3,Dark Side 1-A (Hard),5
25,3,Light Side 5-D (Hard),3
26,2,Cantina 1-F,3
27,1,Dark Side 1-A (Hard),5
28,1,Light Side 5-D (Hard),3
29,1,Cantina 1-F,10
30,1,Fleet 1-C (Hard),5
31,1,Light Side 5-D (Hard),2
32,1,Dark Side 5-B (Hard),5
33,4,Dark Side 4-E (Hard),3
34,4,Dark Side 4-A (Hard),5
35,4,Dark Side 2-B (Hard),4
36,4,Fleet 1-A (Normal),20
37,2,Cantina 1-F,13
38,2,Fleet 1-D (Normal),20
39,2,Dark Side 4-A (Hard),5
40,3,Cantina 1-F,11
41,4,Cantina 2-B,7
42,2,Dark Side 5-G (Normal),2
43,2,Dark Side 5-B (Normal),2
44,2,Dark Side 5-B (Normal),2
45,2,Dark Side 5-B (Normal),8
46,3,Fleet 2-B (Normal),14
47,3,Light Side 5-D (Hard),2
48,3,Dark Side 5-B (Hard),5
49,3,Dark Side 6-D (Hard),3
50,1,Cantina 1-F,3
51,1,Fleet 2-B (Hard),5
52,1,Dark Side 6-D (Hard),5
53,2,Light Side 5-K (Normal),9
54,2,Fleet 1-C (Normal),5
55,3,Dark Side 6-D (Hard),2
56,3,Dark Side 4-E (Hard),4
57,3,Fleet 2-A (Normal),3
58,4,Cantina 1-F,2
59,4,Fleet 1-A (Normal),6
60,4,Dark Side 2-B (Hard),1
61,4,Dark Side 2-A (Normal),6
62,4,Light Side 2-E (Normal),2
63,4,Dark Side 2-A (Normal),5
64,1,Cantina 1-F,2
65,1,Fleet 2-E (Hard),1
66,1,Dark Side 4-E (Hard),5
67,1,Dark Side 4-A (Hard),2
