battleID,userID,battle,n_sims
1,1,Cantina 8-C,6
2,1,Dark Side 8-A (Hard),4
3,1,Fleet 3-D (Hard),2
4,1,Fleet 5-B (Normal),8
5,1,Dark Side 6-J (Normal),12
6,3,Fleet 4-B (Hard),3
7,3,Dark Side 5-F (Hard),5
8,3,Light Side 1-D (Hard),5
9,3,Cantina 6-G,9
10,3,Dark Side 5-B (Hard),3
11,3,Fleet 3-D (Hard),3
12,1,Fleet 3-B (Normal),4
13,1,Dark Side 8-A (Normal),8
14,1,Light Side 8-A (Hard),5
15,1,Cantina 8-F,19
16,1,Fleet 1-B (Hard),5
17,1,Fleet 3-D (Hard),2
18,3,Cantina 6-G,5
19,3,Fleet 2-D (Hard),5
20,3,Fleet 4-B (Hard),1
