battleID,userID,battle,n_sims
1,3,Cantina 2-B,15
2,3,Dark Side 1-A (Hard),5
3,3,Light Side 5-D (Hard),3
4,2,Cantina 1-F,0
5,2,Cantina 1-F,0
6,2,Cantina 1-F,0
7,2,Cantina 1-F,0
8,2,Cantina 1-F,0
9,2,Cantina 1-F,0
10,2,Cantina 1-F,0
11,2,Cantina 1-F,0
12,2,Cantina 1-F,0
13,2,Cantina 1-F,0
14,2,Cantina 1-F,0
15,2,Cantina 1-F,0
16,2,Cantina 1-F,0
17,2,Cantina 1-F,0
18,2,Cantina 2-B,0
19,2,Cantina 2-B,0
20,2,Cantina 2-B,0
21,1,Cantina 1-F,8
22,2,Cantina 1-F,0
23,2,Cantina 1-F,0
24,2,Dark Side 1-A (Hard),0
25,1,Dark Side 1-A (Hard),5
26,2,Dark Side 1-A (Hard),0
27,2,Dark Side 1-A (Hard),0
28,2,Dark Side 1-A (Hard),0
29,2,Dark Side 1-A (Hard),0
30,1,Fleet 2-D (Hard),5
31,2,Light Side 5-D (Hard),5
32,2,Cantina 2-B,15
33,3,Fleet 1-A (Normal),0
34,3,Fleet 1-A (Normal),0
35,1,Light Side 5-D (Hard),3
36,1,Cantina 1-F,15
37,2,Cantina 2-B,0
38,2,Cantina 2-B,0
39,2,Cantina 2-B,0
40,2,Cantina 2-B,19
41,2,Cantina 2-B,15
42,3,Cantina 2-B,8
43,2,Light Side 4-D (Normal),0
44,2,Light Side 4-D (Normal),0
45,2,Light Side 4-D (Normal),0
46,2,Light Side 4-D (Normal),0
47,3,Light Side 5-K (Normal),1
48,3,Light Side 5-K (Normal),1
49,3,Dark Side 2-A (Normal),10
50,2,Light Side 4-I (Normal),0
51,3,Dark Side 2-A (Normal),2
52,2,Light Side 4-I (Normal),0
53,1,Light Side 7-D (Hard),4
54,2,Light Side 4-I (Normal),0
55,2,Light Side 4-D (Normal),0
56,1,Cantina 1-F,7
57,1,Cantina 1-F,16
58,1,Cantina 1-F,15
59,2,Light Side 4-K (Normal),0
60,2,Light Side 5-K (Normal),0
61,2,Light Side 5-K (Normal),0
62,2,Light Side 5-K (Normal),0
63,3,Light Side 6-H (Normal),3
64,3,Light Side 6-H (Normal),3
65,3,Fleet 1-A (Normal),0
66,1,Fleet 2-B (Hard),5
67,1,Light Side 8-E (Normal),1
68,1,Light Side 8-E (Normal),1
69,1,Light Side 8-E (Normal),1
70,1,Light Side 8-E (Normal),1
71,1,Dark Side 7-E (Normal),1
72,2,Light Side 5-A (Normal),7
73,1,Light Side 8-E (Normal),1
74,1,Dark Side 7-E (Normal),1
75,1,Light Side 7-G (Normal),4
76,2,Cantina 2-B,0
77,2,Cantina 2-B,0
78,2,Cantina 2-B,0
79,2,Cantina 2-B,0
80,2,Cantina 2-B,0
81,2,Light Side 4-D (Normal),0
82,2,Light Side 4-J (Normal),0
83,3,Cantina 2-B,5
84,2,Light Side 4-J (Normal),0
85,2,Light Side 4-J (Normal),0
86,3,Light Side 6-E (Normal),15
87,2,Light Side 4-J (Normal),0
88,3,Light Side 6-E (Normal),5
89,2,Light Side 4-J (Normal),0
90,2,Light Side 4-J (Normal),0
91,3,Fleet 1-A (Normal),0
92,3,Fleet 1-A (Normal),0
93,1,Cantina 1-F,3
94,3,Fleet 1-A (Normal),0
95,1,Light Side 5-D (Hard),2
96,1,Light Side 7-D (Hard),1
97,1,Fleet 1-C (Hard),5
98,1,Dark Side 6-D (Hard),2
99,2,Light Side 5-K (Normal),9
