battleID,userID,battle,n_sims
1,3,Fleet 1-C (Hard),5
2,1,Fleet 2-D (Hard),5
3,4,Fleet 1-A (Normal),12
4,2,Fleet 1-D (Normal),12
5,2,Dark Side 1-A (Hard),5
6,2,Cantina 1-F,6
7,2,Cantina 1-F,6
8,2,Cantina 1-F,2
9,4,Cantina 1-F,20
10,4,Dark Side 1-A (Hard),5
11,4,Light Side 5-D (Hard),2
12,1,Cantina 3-F,20
13,1,Cantina 3-F,20
14,1,Dark Side 1-A (Hard),5
15,1,Light Side 5-D (Hard),3
16,3,Cantina 1-F,20
17,3,Cantina 1-F,16
18,3,Dark Side 1-A (Hard),5
19,3,Light Side 5-D (Hard),3
20,2,Cantina 3-F,20
21,2,Cantina 3-F,4
22,2,Light Side 5-D (Hard),3
23,2,Light Side 5-D (Hard),2
24,2,Dark Side 4-E (Hard),5
25,2,Cantina 3-F,9
26,2,Fleet 1-C (Normal),12
27,2,Light Side 5-D (Hard),2
28,1,Fleet 2-B (Hard),5
29,1,Fleet 1-E (Hard),5
30,1,Dark Side 6-D (Hard),5
31,1,Cantina 3-F,10
32,1,Dark Side 5-B (Hard),5
33,4,Light Side 5-D (Hard),3
34,4,Cantina 1-F,8
35,4,Dark Side 5-B (Hard),5
36,4,Fleet 1-A (Normal),18
37,3,Cantina 1-F,12
38,3,Light Side 5-D (Hard),2
39,3,Dark Side 5-B (Hard),5
40,3,Dark Side 6-D (Hard),4
41,3,Fleet 1-A (Hard),5
42,2,Dark Side 4-A (Hard),5
43,2,Dark Side 5-B (Hard),4
