battleID,userID,battle,n_sims
1,3,Cantina 2-B,0
2,3,Cantina 2-B,0
3,3,Cantina 2-B,0
4,3,Cantina 2-B,0
5,3,Cantina 2-B,0
6,3,Cantina 2-B,0
7,3,Cantina 2-B,0
8,3,Dark Side 1-A (Hard),0
9,3,Dark Side 1-A (Hard),0
10,3,Dark Side 1-A (Hard),0
11,3,Light Side 2-A (Hard),0
12,3,Light Side 2-A (Hard),0
13,3,Light Side 2-A (Hard),0
14,2,Cantina 2-B,0
15,2,Cantina 2-B,0
16,3,Dark Side 1-A (Hard),0
17,2,Cantina 2-B,0
18,3,Dark Side 1-A (Hard),0
19,2,Cantina 2-B,0
20,3,Light Side 2-A (Hard),0
21,2,Cantina 2-B,0
22,3,Light Side 2-A (Hard),0
23,2,Cantina 2-B,0
24,3,Light Side 2-E (Hard),0
25,2,Cantina 2-B,0
26,3,Cantina 2-B,0
27,2,Dark Side 1-A (Hard),0
28,3,Cantina 2-B,0
29,2,Dark Side 1-A (Hard),0
30,3,Cantina 2-B,0
31,2,Dark Side 1-A (Hard),0
32,3,Cantina 2-B,0
33,2,Light Side 2-A (Hard),0
34,1,Fleet 2-D (Hard),0
35,3,Cantina 2-B,0
36,2,Light Side 2-A (Hard),0
37,3,Light Side 2-E (Hard),0
38,3,Light Side 2-E (Hard),0
39,2,Dark Side 1-A (Hard),0
40,3,Light Side 2-E (Hard),0
41,2,Dark Side 1-A (Hard),0
42,3,Light Side 2-E (Hard),0
43,2,Light Side 2-A (Hard),0
44,2,Light Side 2-A (Hard),0
45,2,Light Side 2-A (Hard),0
46,1,Cantina 2-B,9
47,2,Light Side 2-E (Hard),0
48,2,Light Side 2-E (Hard),0
49,1,Dark Side 1-A (Hard),5
50,2,Light Side 2-E (Hard),0
51,1,Light Side 6-D (Hard),3
52,2,Light Side 2-E (Hard),0
53,2,Light Side 2-E (Hard),0
54,2,Cantina 2-B,0
55,2,Cantina 2-B,0
56,2,Cantina 2-B,0
57,2,Cantina 2-B,0
58,2,Cantina 2-B,0
59,1,Light Side 6-G (Normal),3
60,1,Light Side 6-G (Normal),2
61,1,Light Side 6-G (Normal),1
62,1,Light Side 6-G (Normal),1
63,1,Light Side 7-H (Normal),1
64,1,Light Side 7-H (Normal),1
65,1,Dark Side 8-A (Normal),2
66,1,Fleet 2-B (Hard),5
67,1,Cantina 2-B,12
68,1,Dark Side 8-A (Normal),3
69,1,Dark Side 8-A (Normal),3
70,2,Light Side 2-I (Normal),0
71,2,Dark Side 2-A (Normal),0
72,2,Dark Side 2-A (Normal),4
73,2,Dark Side 2-A (Normal),2
74,2,Dark Side 2-A (Normal),1
75,2,Dark Side 2-A (Normal),1
76,2,Dark Side 2-A (Normal),1
77,2,Dark Side 2-A (Normal),1
78,2,Light Side 3-C (Normal),1
79,2,Light Side 3-C (Normal),1
80,2,Light Side 3-C (Normal),1
81,2,Light Side 3-C (Normal),1
82,2,Light Side 3-C (Normal),1
83,2,Light Side 2-I (Normal),1
84,2,Light Side 2-I (Normal),1
85,2,Light Side 3-C (Normal),1
86,1,Light Side 7-F (Normal),1
87,1,Dark Side 8-A (Normal),3
88,1,Dark Side 8-A (Normal),2
89,1,Dark Side 8-A (Normal),1
90,1,Dark Side 8-A (Normal),1
91,1,Light Side 6-D (Hard),2
92,1,Cantina 2-B,20
93,1,Cantina 2-B,20
94,1,Cantina 2-B,7
95,1,Fleet 1-D (Hard),5
96,1,Fleet 1-C (Hard),5
97,1,Cantina 1-F,9
98,1,Dark Side 5-D (Normal),2
99,1,Light Side 4-G (Normal),4
100,1,Light Side 4-G (Normal),2
101,1,Dark Side 1-C (Hard),5
102,1,Light Side 4-D (Normal),2
103,1,Light Side 4-D (Normal),2
