battleID,userID,battle,n_sims
1,2,Fleet 2-D (Hard),5
2,4,Fleet 2-B (Hard),5
3,2,Cantina 4-B,17
4,3,Fleet 2-D (Hard),5
5,2,Dark Side 1-A (Hard),5
6,2,Light Side 3-C (Hard),3
7,1,Fleet 2-D (Hard),5
8,4,Cantina 3-F,20
9,4,Cantina 3-F,9
10,4,Dark Side 1-A (Hard),5
11,4,Light Side 3-C (Hard),3
12,1,Cantina 4-B,20
13,1,Light Side 3-C (Hard),5
14,1,Dark Side 5-B (Hard),3
15,3,Cantina 3-F,17
16,3,Light Side 3-C (Hard),5
17,3,Dark Side 5-B (Hard),2
18,1,Light Side 5-D (Hard),5
19,1,Fleet 2-B (Hard),4
20,1,Dark Side 5-B (Hard),2
21,1,Cantina 4-B,9
22,3,Dark Side 5-B (Hard),3
23,3,Cantina 3-F,6
24,3,Light Side 5-D (Hard),5
25,3,Dark Side 6-D (Hard),3
26,3,Fleet 2-B (Hard),5
27,3,Fleet 1-C (Hard),2
28,1,Fleet 3-C (Hard),4
29,1,Dark Side 6-D (Hard),5
30,1,Light Side 8-A (Hard),3
