battleID,userID,battle,n_sims
1,2,Fleet 2-D (Hard),5
2,4,Fleet 2-B (Hard),5
3,3,Fleet 2-D (Hard),5
4,3,Cantina 2-F,20
5,3,Light Side 3-C (Hard),5
6,3,Dark Side 5-B (Hard),3
7,1,Fleet 2-D (Hard),5
8,2,Cantina 4-B,19
9,2,Dark Side 1-A (Hard),5
10,2,Light Side 3-C (Hard),5
11,1,Cantina 4-B,20
12,1,Cantina 4-B,12
13,4,Cantina 3-F,18
14,4,Dark Side 1-A (Hard),5
15,4,Light Side 3-C (Hard),5
16,1,Light Side 3-C (Hard),5
17,1,Dark Side 5-B (Hard),3
18,3,Cantina 2-F,11
19,3,Dark Side 5-B (Hard),2
20,3,Light Side 5-D (Hard),5
21,2,Cantina 4-B,7
22,2,Fleet 1-C (Hard),5
23,1,Cantina 4-B,7
24,1,Dark Side 5-B (Hard),2
25,1,Light Side 5-D (Hard),5
26,2,Light Side 5-D (Hard),5
27,1,Fleet 2-B (Hard),5
28,3,Fleet 2-B (Hard),5
29,4,Cantina 3-F,10
30,4,Dark Side 5-B (Hard),5
31,4,Dark Side 3-B (Normal),10
32,4,Light Side 6-D (Normal),5
33,4,Fleet 2-G (Normal),13
34,3,Cantina 2-F,4
35,3,Dark Side 6-D (Hard),5
36,3,Dark Side 1-A (Normal),3
37,3,Dark Side 7-E (Normal),5
38,3,Fleet 1-C (Hard),5
39,2,Cantina 4-B,10
40,2,Dark Side 5-B (Hard),5
41,2,Dark Side 6-D (Hard),5
42,2,Light Side 7-D (Normal),10
43,2,Fleet 2-B (Hard),5
44,2,Fleet 2-E (Hard),4
45,2,Light Side 7-D (Normal),4
46,1,Cantina 4-B,4
47,1,Dark Side 6-D (Hard),5
48,1,Light Side 8-A (Hard),4
49,1,Fleet 3-C (Hard),4
