battleID,userID,battle,n_sims
1,1,Cantina 5-D,20
2,1,Cantina 5-D,5
3,1,Dark Side 7-A (Hard),4
4,1,Fleet 2-E (Hard),5
5,3,Cantina 8-D,4
6,3,Light Side 6-B (Hard),5
7,3,Fleet 3-D (Hard),5
8,3,Fleet 3-B (Hard),1
9,3,Cantina 8-D,7
10,3,Dark Side 7-D (Hard),5
11,3,Fleet 3-B (Hard),5
12,3,Light Side 7-D (Hard),3
13,3,Fleet 2-E (Hard),2
14,1,Cantina 5-D,9
15,1,Light Side 6-A (Hard),5
16,1,Dark Side 7-A (Hard),1
17,1,Dark Side 8-A (Hard),4
18,1,Fleet 1-B (Hard),5
19,1,Fleet 3-E (Normal),6
20,3,Light Side 7-D (Hard),2
21,3,Fleet 2-E (Hard),2
22,3,Light Side 8-D (Hard),2
23,1,Dark Side 8-A (Hard),1
24,1,Light Side 8-D (Hard),3
25,1,Fleet 3-C (Normal),4
