battleID,userID,battle,n_sims
1,1,Dark Side 7-A (Hard),5
2,1,Light Side 6-A (Hard),5
3,1,Cantina 5-G ,20
4,1,Cantina 5-G ,15
5,1,Fleet 2-E (Hard),5
6,1,Light Side 8-D (Hard),3
7,1,Fleet 1-B (Hard),1
8,3,Cantina 5-D,5
9,3,Light Side 6-B (Hard),5
10,3,Dark Side 7-D (Hard),2
11,3,Fleet 2-A (Hard),5
12,3,Fleet 3-D (Hard),1
13,1,Light Side 8-D (Hard),2
14,1,Cantina 5-G ,5
15,1,Dark Side 5-D (Hard),5
16,1,Fleet 1-B (Hard),4
17,1,Fleet 5-A (Hard),2
18,3,Dark Side 7-D (Hard),3
19,3,Fleet 3-D (Hard),4
20,3,Fleet 3-B (Hard),1
21,3,Cantina 5-D,5
22,3,Light Side 8-D (Hard),3
23,1,Cantina 5-G ,4
24,1,Dark Side 9-B (Hard),3
25,1,Fleet 5-A (Hard),1
26,3,Cantina 5-D,4
27,3,Fleet 3-B (Hard),1
28,3,Light Side 8-D (Hard),2
29,1,Light Side 8-B (Hard),2
30,1,Fleet 5-A (Hard),2
