battleID,userID,battle,n_sims
1,3,Dark Side 1-A (Hard),0
2,3,Dark Side 1-A (Hard),0
3,3,Dark Side 1-A (Hard),0
4,3,Dark Side 1-A (Hard),0
5,3,Dark Side 1-A (Hard),0
6,3,Light Side 2-E (Hard),0
7,3,Light Side 2-E (Hard),0
8,3,Light Side 2-E (Hard),0
9,3,Light Side 2-E (Hard),0
10,2,Dark Side 1-A (Hard),0
11,2,Dark Side 1-A (Hard),0
12,2,Dark Side 1-A (Hard),0
13,2,Dark Side 1-A (Hard),0
14,2,Dark Side 1-A (Hard),0
15,3,Cantina 2-B,0
16,3,Cantina 2-B,0
17,2,Light Side 2-E (Hard),0
18,3,Cantina 2-B,0
19,2,Light Side 2-E (Hard),0
20,3,Cantina 2-B,0
21,2,Light Side 2-E (Hard),0
22,3,Cantina 2-B,0
23,2,Light Side 2-E (Hard),0
24,3,Cantina 2-B,0
25,2,Cantina 1-F,0
26,2,Cantina 1-F,0
27,2,Cantina 1-F,0
28,2,Cantina 1-F,0
29,2,Cantina 1-F,0
30,1,Fleet 2-B (Hard),5
31,1,Cantina 1-F,6
32,1,Dark Side 1-A (Hard),5
33,1,Light Side 7-D (Hard),3
34,1,Light Side 7-D (Hard),2
35,1,Light Side 3-E (Hard),5
36,1,Cantina 1-F,14
37,1,Dark Side 2-C (Hard),5
38,1,Cantina 1-F,15
39,2,Cantina 1-F,13
40,2,Light Side 2-E (Hard),0
41,2,Light Side 1-C (Hard),0
42,2,Light Side 1-C (Hard),0
43,2,Light Side 1-C (Hard),0
44,2,Light Side 1-C (Hard),0
45,2,Light Side 1-C (Hard),0
46,2,Dark Side 1-C (Hard),0
47,2,Dark Side 1-C (Hard),0
48,2,Dark Side 1-C (Hard),3
